대여소 그룹,팀명,대여소 명,대여 건수
마포구,상암1팀,4222. 서울디자인고등학교 앞,332
동대문구,훈련원3팀,656. 영휘원 교차로,332
성동구,중랑2팀,536. 행당역 2번출구 앞,332
동작구,영남2팀,2009. 보라매역 8번출구,332
서대문구,상암1팀,196. 연희교차로 인근,333
성동구,중랑2팀,3545.한양대역 1번출구,333
관악구,이수2팀,3816. 관악 GSfresh,333
강동구,천호1팀,3658. 프라이어팰리스아파트,334
중랑구,중랑3팀,1420. 신내어울공원 앞,334
광진구,중랑1팀,552. 대림아크로리버 앞,334
노원구,도봉2팀,2903.월계초안아파트 1단지,335
동대문구,훈련원4팀,628. 휘봉고등학교 앞,335
광진구,중랑1팀,544. 광남중학교,335
강북구,도봉4팀,1548. 북서울 꿈의숲 서문,335
동작구,이수2팀,2077.노들역 3번출구,336
강남구,학여울1팀,2323. 주식회사 오뚜기 정문 앞,336
강남구,학여울2팀,2387. 래미안강남힐즈 사거리,336
서초구,이수3팀,"4330. 반포한강공원입구,씨티21옆",337
중구,세종로2팀,322. 명동성당 앞,337
용산구,세종로 4팀,845. 용산 선인상가,337
송파구,학여울2팀,4893. 문정법조단지12,337
서초구,이수3팀,2297. 남부터미널역 1번출구,338
서대문구,상암1팀,137. 신촌기차역입구 교차로,339
성북구,훈련원2팀,1395.래미안장위포레카운티(102동),339
은평구,상암3팀,903. 은평뉴타운 아이파크,339
동작구,영남2팀,2020. 장승배기역2번출구뒷편쪽,340
영등포구,영남3팀,4590. KRX한국거래소(2),340
서초구,이수1팀,2206. 언남초등학교 앞,341
관악구,이수2팀,2148. 낙성대역 3번출구 뒤,341
강서구,개화2팀,5073. 우장산역 헤링턴타워 앞,341
노원구,도봉1팀,1634. 당고개공원 대여소,341
강동구,천호1팀,3665. 고덕센트럴 아이파크상가 앞,342
성북구,훈련원2팀,1340. 광운초등학교 앞,342
양천구,개화4팀,790.화곡고가 사거리,343
서초구,이수3팀,4307. 고투몰 gate 15옆,343
성동구,중랑2팀,538. 답십리역 8번출구 앞,343
용산구,세종로 4팀,866.브라운스톤 남산아파트,343
송파구,천호2팀,4895. 위례포레샤인15단지 상가,344
금천구,천왕3팀,1821. 홈플러스 시흥점 맞은편 다비치안경 앞,344
영등포구,영남1팀,233. 양평1동 YP센터 앞,344
도봉구,도봉3팀,1729. 파리바게트앞,345
성북구,훈련원2팀,1349. 월계2교 버스정류장 앞,346
광진구,중랑1팀,3853. 어린이대공원역 2번출구,346
중랑구,중랑3팀,1474.서울중랑우체국,346
송파구,학여울2팀,1266. 문정동 글샘 공원,346
강서구,개화1팀,3793. 더리브골드타워,347
노원구,도봉2팀,4048. 신도1차아파트앞,347
광진구,중랑1팀,515. 광양중학교 앞,347
중랑구,중랑3팀,1454. 한국전력공사(동대문 중랑지사),347
금천구,천왕3팀,3959. 시흥사거리(시흥동 994-3 앞),347
마포구,상암1팀,4226. 마포프레스티지자이 1,347
양천구,영남1팀,762. 오목로 무중력지대 앞,348
동작구,이수2팀,2034. 사당역 7번출구쪽,348
성동구,중랑2팀,594. 중랑물재생센터(서울새활용플라자),348
광진구,중랑1팀,3537. 아차산 휴먼시아 아파트 옆,348
강서구,개화2팀,3767. 대원빌딩,348
양천구,개화4팀,4520. 대성유니드아파트,349
종로구,세종로1팀,351. 청운초교 앞 삼거리,350
서초구,이수1팀,2273. 일동제약 사거리,350
도봉구,도봉3팀,1746. 다이소방학점 앞,351
마포구,상암1팀,182. 망원2빗물펌프장 앞,351
광진구,중랑1팀,3886.광진구 민방위교육센터,351
송파구,천호2팀,1258. 가락미륭아파트 앞,351
마포구,상암1팀,4211. 시석빌딩 앞,351
광진구,중랑1팀,3523. 건국대학교 과학관(이과대) 앞,351
서초구,이수3팀,2268. 서초4동주민센터,352
양천구,천왕1팀,743. 현대6차아파트 101동 옆,352
용산구,세종로3팀,839. 보광동 삼성리버빌아파트 앞,352
강동구,천호1팀,1026. 대명초교 입구 교차로,352
노원구,도봉2팀,4039. 서울시 북부여성발전센터,353
양천구,개화4팀,782.서남병원 후문,353
금천구,천왕3팀,1870.독산3동주민센터 앞,354
강서구,개화2팀,5059. 화곡2동주민센터,354
영등포구,영남3팀,4576.보라매sk뷰 108동 앞,355
서초구,이수3팀,2271. 내방역 8번출구 앞,355
서대문구,상암1팀,173. 서대문역 8번출구 앞,355
중구,세종로2팀,331. 을지로2가 사거리 북측,356
금천구,천왕3팀,1829. 홈플러스 금천점 앞,356
용산구,세종로 4팀,828. 숙대입구역 8번,356
서대문구,상암2팀,4255. 래미안 루센티아 아파트 108동 앞,357
노원구,도봉1팀,1628. 노일초등학교 앞,357
서대문구,상암1팀,140. 이화여대 후문,357
송파구,천호2팀,1230. 송파중학교 정문,357
양천구,개화3팀,774.등촌역 4번 출구,357
중구,세종로 4팀,441.염천교사거리,357
은평구,상암2팀,971. 역촌 센트레빌 아파트,358
중구,세종로 4팀,4752. 삼성사이버빌리지아파트,359
강북구,도봉4팀,1564.4.19민주묘지역 1번출구,359
용산구,세종로3팀,4619. 한강트럼프월드3차 앞,359
송파구,천호2팀,4499. 세양청마루 101동 앞,359
중구,훈련원1팀,477.앰배서더 호텔 주변,359
은평구,상암3팀,982. 녹번초등학교(서오릉로),359
강서구,개화2팀,1130. 화곡본동시장 버스정류장,360
노원구,도봉1팀,4042. 상계문화정보도서관,360
용산구,세종로3팀,810. 이태원지하보도,360
노원구,도봉2팀,4011. 월계 센트럴 아이파크,360
동작구,이수2팀,2095.경문고등학교 앞,361
성북구,훈련원2팀,1364. 성북동 치안센터 앞,361
은평구,상암3팀,900. 은평예술회관,361
광진구,중랑1팀,3863. 동일로58길 입구,361
영등포구,영남3팀,285. 대림3동사거리(하나은행),361
구로구,천왕1팀,3906. 천왕차량사업소 입구,361
강서구,개화1팀,2743.동신아파트 104동 앞,362
서대문구,상암1팀,135. 명물길 원형무대 앞,362
강동구,천호1팀,1033. 고덕동 아남아파트,363
양천구,개화4팀,712. 강월초교입구 사거리,363
관악구,이수2팀,2198.사랑의병원,363
송파구,천호2팀,1267. 올림픽공원 남2문 앞,363
송파구,천호2팀,4873. 개롱역사거리 2번 출구,363
종로구,훈련원1팀,3402.이화공영주차장,364
서초구,이수2팀,2229.로고스교회 맞은 편,364
서대문구,상암1팀,3113.독립문역사거리,364
강서구,개화1팀,3795. 공항신성빌딩 앞,365
은평구,상암2팀,979.원풍빌라앞,365
중구,세종로1팀,4753. 우리은행 서소문금융센터,365
영등포구,영남1팀,4560. 양평동성원아파트,365
금천구,천왕3팀,1869.롯데캐슬골드파크3차 301동 앞,366
서초구,이수1팀,2245.양재초등학교 맞은편,366
금천구,천왕3팀,3963. 에이스 하드웨어(시흥대로 396) 앞,366
서대문구,상암2팀,3110.홍은 현대아이파크 아파트 202동 앞,367
도봉구,도봉3팀,4074. 도봉구육아종합지원센터(창동),367
서초구,이수3팀,2538.사평리 공원,367
성북구,훈련원2팀,1358. 정릉도서관 앞,367
강남구,학여울1팀,2429.압구정로데오역 6번출구,367
중랑구,중랑3팀,4826. 홈플러스 면목점,368
강서구,개화1팀,1109. 공항시장역 4번출구,368
강북구,도봉4팀,1568.4.19민주묘지 입구사거리,368
마포구,상암1팀,129. 신촌역(2호선) 6번출구 옆,369
동작구,영남2팀,2085.강남중학교 앞,369
송파구,학여울2팀,4875. 위례포레샤인13단지,370
서대문구,상암1팀,198. 충정2교,370
금천구,천왕3팀,1845. 롯데캐슬골드파크1차 서문,370
중랑구,중랑3팀,4803. 상봉2동 주민센터 앞,371
동대문구,훈련원3팀,665.이문동 쌍용아파트 정문,372
금천구,천왕3팀,1828. 한양수자인아파트 앞,372
관악구,영남2팀,2137. KT&G 관악지점,373
송파구,학여울2팀,4497. 아시아선수촌아파트 교차로,373
동대문구,훈련원3팀,647. 신이문역 1번출구,373
강남구,학여울2팀,2375. 수서역 1번출구 앞,373
서초구,이수3팀,2523.뉴코아 킴스클럽 앞,373
마포구,상암1팀,199. 서울 월드컵 경기장,373
구로구,천왕1팀,1936. 개봉역 1번 출구 자전거보관서쪽,373
양천구,개화4팀,4518. 청기와빌딩,373
중구,세종로 4팀,485.서울역5번출구,374
성북구,훈련원2팀,1346. 길음8골어린이공원 옆,374
서대문구,상암2팀,3129.DMC래미안e편한세상203동옆,374
강동구,천호1팀,1070.(시립)고덕평생학습관,374
서초구,이수3팀,2259. 잠원역 3번-4번 출구사이,374
서초구,이수1팀,2537.양재역 8번출구 앞,374
서대문구,상암2팀,177. 북가좌 초등학교,375
서대문구,상암1팀,3104. e편한세상 신촌4단지 앞,375
금천구,천왕3팀,1854. 가산아네스트 오피스텔 앞,375
중랑구,중랑3팀,1408. 먹골역 6번출구 앞,375
도봉구,도봉3팀,4078. 원당공원 앞,375
도봉구,도봉3팀,4054. KT프라자도봉점 맞은편,375
도봉구,도봉3팀,1775.신원리베르텔 앞,375
중구,세종로 4팀,379. 서울역9번출구,375
광진구,중랑1팀,553. 중곡 성원아파트 앞,376
용산구,세종로3팀,832. 이촌1동 주민센터 뒤,376
성북구,훈련원2팀,1302. 한성대입구역6번출구 뒤,376
도봉구,도봉3팀,1726. 삼익세라믹아파트교차로,376
중랑구,중랑3팀,1464.중화역 4번출구,376
마포구,상암1팀,156. 서울서부지방법원 앞,377
강서구,개화2팀,3792. 화곡본동시장 입구,377
서초구,이수3팀,2521.서초 크로바타워 앞,377
동대문구,훈련원3팀,676.FITI시험연구원 앞,378
동작구,영남2팀,4171. 우성아파트 앞,378
구로구,천왕1팀,1993. 금강수목원아파트 앞,379
강북구,도봉4팀,1557.신창교,379
서초구,이수3팀,2233. 서초신동아1차아파트 옆,379
강서구,개화4팀,1145. 곰달래 문화복지센터 1-2,379
성동구,중랑2팀,4373. 서울숲 지식산업센터,381
송파구,천호2팀,"2626.경찰병원역 1,2번 출구 사이",381
동대문구,훈련원3팀,4110. 용두롯데캐슬리치아파트 앞,381
도봉구,도봉3팀,1748. 피자헛 앞(도봉병원 옆),381
도봉구,도봉3팀,1715. 서울특별시교육청도봉도서관,382
강남구,학여울2팀,2420.학여울역 사거리(LG베스트샵 앞),382
은평구,상암2팀,965. 서울특별시 은평병원,382
용산구,세종로3팀,811. 녹사평역1번출구,383
강서구,개화1팀,3753. 공항중학교 버스정류장,383
서초구,이수1팀,2276. 영동1교 (양재천근린공원),383
서초구,이수3팀,2237.서울남부터미널 대합실 입구,383
송파구,천호2팀,1256. 문정현대아파트 교차로,384
도봉구,도봉3팀,4080. 창동주공19단지앞,384
성북구,훈련원2팀,1373. 성북구보건소 건너편,384
동작구,영남2팀,2066. 양문교회 앞,384
양천구,개화4팀,4517. 성보하이드로빌딩,385
강남구,학여울1팀,2339. 현대아파트 정문 앞,385
강남구,학여울2팀,2423.영희초교 사거리(래미안개포루체하임),386
강남구,학여울1팀,2394. 개포래미안포레스트아파트 107동 앞,387
은평구,상암3팀,960. 구파발역 환승센터,387
노원구,도봉2팀,4033. 녹천역 4번 출구 옆,387
금천구,천왕2팀,1812. 갑을그레이트밸리 앞,387
성북구,훈련원2팀,1368. 성신여대입구 교차로,388
강서구,개화1팀,2725.서울식물원 식물문화센터,388
서초구,이수3팀,2542.신논현타워 앞,389
중구,훈련원1팀,434. 신당 래미안 버스정류장,390
강서구,개화3팀,2709.강변아파트 310동 앞,390
용산구,세종로3팀,4633. 센트럴파크타워 앞,390
강남구,학여울1팀,2330. 역삼월드메르디앙아파트 앞,391
용산구,세종로 4팀,820. 청파동입구 교차로,391
서초구,이수3팀,2212.서초현대4차아파트 201동 맞은편,391
강북구,도봉4팀,1554.번동사거리,392
송파구,학여울2팀,4456. 위례포레샤인 2310동 부근,392
양천구,개화4팀,720. 서울강월초등학교 앞,392
강동구,천호1팀,1003. 해공도서관앞,392
영등포구,영남3팀,248. 초원아파트 앞,392
도봉구,도봉3팀,1722. 창동청소년수련관,392
마포구,상암1팀,118. 광흥창역 2번출구 앞,392
노원구,도봉2팀,1641. 한내근린공원 남측,393
송파구,학여울2팀,4880. 송파청소년센터,393
도봉구,도봉3팀,1716. 하나로마트 창동점,393
구로구,천왕1팀,1981. 천왕이펜하우스5단지 앞,393
종로구,훈련원1팀,3412.세운상가,394
동대문구,훈련원4팀,4107. 장안동근린공원 입구,395
강서구,개화2팀,"5056. 마곡역4,5번출구",395
중랑구,중랑3팀,4824. 상봉신협 앞,395
동대문구,훈련원3팀,601. 용신동주민센터,396
강남구,이수3팀,2410. 포스코피앤에스타워 (역삼역 3번출구 부근),396
영등포구,영남3팀,4563. 여의도 은하아파트,397
서초구,이수3팀,2239.교대역 6번출구,397
종로구,세종로1팀,349. 사직동주민센터,397
중구,세종로 4팀,4794. 서울역 서부교차로(3),397
송파구,학여울2팀,2603. 송파 글마루 도서관,398
용산구,세종로 4팀,806. 전자랜드 본관 앞,398
양천구,영남1팀,4512. 목동13_14단지 사거리,399
노원구,도봉1팀,1654. 당고개입구 오거리,399
용산구,세종로3팀,4620. 삼각지역 14번 출구 앞(교통섬),399
관악구,이수2팀,3815. 광일빌딩,400
관악구,영남2팀,3818. 은천교회 앞,400
서초구,이수2팀,2511. 이수역 6번출구 앞,401
강서구,개화1팀,1178. 개화산역 2번 출구,402
중구,세종로2팀,318. 광교사거리 남측,403
강동구,천호1팀,1081.트레빌빌딩,403
양천구,개화4팀,759. 보아스아파트 앞,403
광진구,중랑1팀,3505. 신양초교앞 교차로,404
성북구,훈련원2팀,1388. 돈암초교입구 버스정류장(한성대입구역 방면),404
성북구,훈련원2팀,1344. 아리랑시네센터 앞,404
성북구,훈련원2팀,1326. 상월곡역 1번출구,404
금천구,천왕3팀,1846. 롯데캐슬골드파크1차 동문,405
서대문구,상암1팀,141. 연대 대운동장 옆,405
서대문구,상암1팀,134. 연세로 명물길,406
용산구,세종로 4팀,807. 서울역 12번 출구 앞,406
구로구,천왕1팀,1965. 삼환로즈빌아파트 105동 옆,406
도봉구,도봉3팀,1771.성원APT버스정류소,407
마포구,상암1팀,420. 서울시 공공자전거 상암센터,407
금천구,천왕3팀,1862.스타즈호텔독산 빌딩 앞,407
동대문구,훈련원3팀,640. 청량리역 2번출구,407
서초구,이수1팀,4317. 양재근린공원,408
양천구,개화4팀,750. 연의근린공원 건너편,408
중구,훈련원1팀,4793. 동대문역사문화공원역 5번출구,409
노원구,도봉1팀,4005. 중계2차 한화꿈에그린 101동 인근,409
구로구,천왕2팀,1913. 구로리공원,409
서대문구,상암2팀,3128.동신병원 맞은편,409
송파구,천호2팀,2642.마천동 성내천 쉼터,411
서대문구,상암2팀,188. 홍은동 정원여중 입구,411
서초구,이수3팀,2524.반포쇼핑타운 8동 앞,412
용산구,세종로3팀,843. 녹사평역 광장,412
마포구,상암1팀,121. 마포소방서 앞,412
도봉구,도봉3팀,1754. 창동시장입구 사거리,412
용산구,세종로 4팀,800. 목월공원 앞,412
서초구,이수3팀,2266. 서초역 3번출구,412
구로구,천왕1팀,1931. 개봉역2번출구 A,413
서대문구,상암1팀,3116.신촌역 4번출구,413
송파구,천호2팀,4469. 거여동 어울림아파트 102동앞,413
강남구,이수3팀,2303. 논현역 10번출구,413
중구,훈련원1팀,430. KEB하나은행 장충동지점,413
중구,세종로2팀,332. 을지로2가 사거리 남측,414
성북구,훈련원2팀,4406. 장곡초등학교 앞,414
영등포구,영남3팀,251. 서울지방병무청 버스정류장,414
동작구,영남2팀,2012. 대림사거리(동작상떼빌아파트),414
강북구,도봉4팀,3707. 드래곤타워 앞,414
영등포구,영남3팀,4558. 대영중고 후문,415
중랑구,중랑3팀,4808. 신내2동 주민센터 앞,415
성동구,중랑2팀,520. 상왕십리역 4번 출구 앞,415
노원구,도봉1팀,1627. 수락산역 4번출구,416
중구,세종로2팀,472.삼일교(시그니쳐 타워),416
강동구,천호1팀,3683. KT&G강동지사,416
마포구,상암1팀,437. 대흥역 1번출구,416
강서구,개화1팀,1159. 서서울모터리움 앞,416
노원구,도봉2팀,2917.신창중학교 후문 맞은편 버스정류장,416
양천구,개화4팀,777.신월6차보람아파트 앞,417
강남구,학여울1팀,2405. 청담공원앞 교차로,417
성북구,훈련원2팀,1343. 한성대7번출구 앞,417
강북구,도봉4팀,1519. 세븐일레븐 수유장미원점 앞,418
송파구,천호2팀,1280. 송파파크데일 2단지입구 앞 주차장,419
강북구,도봉4팀,1526. 수유동 채선당앞,419
용산구,세종로 4팀,805. 문배어린이공원 앞,419
관악구,영남2팀,2145. 은천초등학교 육교,420
송파구,학여울2팀,2631.배명고등학교,420
종로구,세종로1팀,3406.세종로공원,420
강서구,개화3팀,1171. 염창동 새마을금고 건너편,420
노원구,도봉1팀,2911.상계역중앙시장,420
송파구,천호2팀,4855. 거여5단지 503동 앞,420
마포구,상암1팀,112. 극동방송국 앞,421
관악구,영남2팀,3812. KT관악지점,421
중랑구,중랑3팀,1411. 상봉시장앞 교차로 한성빌딩 앞,421
노원구,도봉2팀,1665. 양지근린공원앞,421
은평구,상암2팀,4674. 녹번역e편한세상 캐슬 정문 앞,422
마포구,상암1팀,4212. 한화오벨리스크 앞,422
양천구,개화4팀,737. 장수공원,422
강동구,천호1팀,1060. 천일초교 사거리,422
강서구,개화3팀,5065. 허준박물관삼거리,423
동대문구,훈련원3팀,4113. 한국국방연구원 앞,424
강남구,학여울1팀,2373. 개포동역 사거리,424
구로구,천왕1팀,1937. 한진아파트 입구,425
은평구,상암2팀,4659. 신진과학기술고등학교 버스정류장(응암시장 방면),425
강서구,개화3팀,3763. 등촌태영아파트,426
동대문구,훈련원3팀,667.청량차도 육교 밑,427
성동구,중랑2팀,3550.금호나들목,427
중랑구,중랑3팀,4820. 망우역 2번 출구,427
서초구,이수3팀,2213. 고속터미널역 5번출구 앞,429
도봉구,도봉3팀,1752. 창동 주공 4단지 입구 옆,429
송파구,학여울2팀,1217. 송파파인타운 7단지,431
성동구,중랑2팀,519. 양지사거리,432
송파구,천호2팀,4478. 문정근린공원2,432
송파구,학여울2팀,4480. 가락시장 남1문 사거리,433
양천구,개화3팀,749. 이대목동병원보도육교,434
광진구,중랑1팀,3873. 동서울우편집중국 앞,434
송파구,천호2팀,4871. 오금동 대림아파트 정문,435
은평구,상암3팀,904. 은평뉴타운 푸르지오,436
강서구,개화2팀,3786. 강서힐스테이트 상가 앞,436
관악구,영남2팀,2144. 난우길입구,437
중랑구,중랑3팀,1429. 장안중학교,438
노원구,도봉1팀,4018. 상계주공15단지 버스정류소,439
마포구,상암1팀,416. 상암월드컵파크 1단지 교차로,439
금천구,천왕3팀,1833. 독산역 1번출구 앞 자전거보관소,439
서대문구,상암2팀,3101. 서대문구청,440
성북구,훈련원2팀,1303. 돈암초교 입구,440
은평구,상암3팀,963. 대호프라자아파트,440
동대문구,훈련원3팀,4117. 휘경119안전센터 앞,440
동대문구,훈련원4팀,604. 답십리초등학교 옆 공원,441
송파구,천호2팀,1229. 송파체육문화회관 앞,441
강동구,천호1팀,3689. 강일역 3번출구,441
강동구,천호1팀,1065.보훈병원 후문옆(더 원커피),441
강남구,이수1팀,"2359. 국립국악중,고교 정문 맞은편",441
용산구,세종로 4팀,819. 선린인터넷 고등학교,441
강서구,개화1팀,3783. 마곡금호어울림아파트,441
송파구,천호2팀,1271. 송파도서관,442
중랑구,중랑3팀,1469.먹골역 4번출구,442
성북구,훈련원2팀,1305. 성북구청,443
중랑구,중랑3팀,1430. 중랑구청,443
송파구,천호2팀,1288. 문정중교 사거리,443
성동구,중랑2팀,506. 금호 어울림 아파트 앞,444
마포구,상암1팀,488.푸르메병원,444
노원구,도봉1팀,2920.상계중학교(당현2교사거리),444
노원구,도봉1팀,4004. 당고개입구오거리 당현천변,444
마포구,상암1팀,3007.MBC 앞,445
영등포구,영남3팀,241. 신길우성1차아파트 앞 공원,445
서초구,이수3팀,2515.서초초등학교 후문,445
강남구,학여울1팀,3628. 역삼1동 주민센터,445
송파구,천호2팀,1253. 오금역 3번 출구 뒤,445
노원구,도봉1팀,1659. 중계동 을지중학교,445
마포구,상암1팀,111. 상수역 2번출구 앞,445
서초구,이수3팀,2504. 신사역 4번출구 뒤,446
강동구,천호1팀,1085.래미안 솔베뉴(고덕로),446
금천구,천왕3팀,1805. 서울디지털운동장 앞,447
동작구,이수2팀,2090.기아자동차 사당점 앞,447
마포구,상암1팀,145. 공덕역 5번출구,447
관악구,이수2팀,2116. 에이스에이존빌딩,447
송파구,천호2팀,1207. 마천중앙시장,448
마포구,상암1팀,181. 망원초록길 입구,448
노원구,도봉1팀,4014. 당고개역 3번 출구,448
성동구,중랑2팀,3544.한양대역 3번 출구,448
중구,훈련원1팀,336. 티마크 호텔 앞,449
영등포구,영남3팀,223. 진주아파트상가 앞,449
관악구,영남2팀,2174. 삼성디지털프라자관악점,449
송파구,천호2팀,4458. 가락2동주민센터 인근,449
은평구,상암2팀,985. 은평세무서 버스정류장(은평구청 방면),450
중랑구,중랑3팀,4804. 동서울농협 앞,450
영등포구,영남1팀,4600. 영등포구 총괄 우체국,450
서대문구,상암2팀,167. 연가초등학교 옆,450
송파구,학여울2팀,4483. 잠실나들목4,450
은평구,상암3팀,919. 서울혁신파크,451
관악구,영남2팀,2191.대학동주민센터,451
강북구,도봉4팀,1536. 번동 두산위브 101동 옆,451
광진구,중랑1팀,3516. 구의아리수정수센터앞,452
강서구,개화1팀,3788. 정곡나들목,452
관악구,이수2팀,3311.서울대입구역 4번 출구,452
동작구,이수2팀,2082.7호선 이수역7번출구,452
서대문구,상암2팀,195. 모래내고가차도,452
서대문구,상암2팀,3103. 홍제삼거리 북측,453
광진구,중랑1팀,3507. 어린이회관,453
노원구,도봉2팀,4016. 노원 마들스타디움,454
송파구,천호2팀,4859. 잠실나루 나들목,454
금천구,천왕3팀,1859. 대륭테크노타운 18차,454
강남구,학여울2팀,2412. 일원1동 주민센터,454
마포구,상암1팀,436. 이대역 5번출구,455
은평구,상암2팀,930. 구 서부경찰서 건너편,456
강서구,개화4팀,2712.화곡터널입구교차로,456
구로구,천왕1팀,3908. 오류동 다숲오피스텔 앞,456
마포구,상암1팀,425. DMC첨단산업센터,456
도봉구,도봉3팀,4062. 평화도봉공원 주변,458
강북구,도봉4팀,1560. 도봉세무서 앞,458
중랑구,중랑3팀,1437. 늘푸른공원 앞,458
송파구,천호2팀,2656.풍납동 아이파크 107동 앞,459
강서구,개화1팀,1198. LG 사이언스파크,459
성북구,훈련원2팀,1382.래미안월곡아파트 입구,460
영등포구,영남3팀,270. 증권거래소후문교차로,460
중랑구,중랑3팀,1428. 원묵고등학교,460
영등포구,영남1팀,4588.양남사거리2,460
용산구,세종로 4팀,835. 남영역 건너편,461
금천구,천왕2팀,1839. 수출의 다리 아래,461
마포구,상암1팀,150. 서강대역 2번출구 앞,461
강동구,천호1팀,1030. 미호 플랜트 앞,461
종로구,훈련원1팀,344. 성균관대 E하우스 앞,462
성북구,훈련원2팀,1334. 석관동주민센터 앞,463
강남구,이수3팀,2362. 신사동 가로수길 입구,463
종로구,세종로2팀,353. 재동초교 앞 삼거리,463
중구,세종로2팀,4778. 대신파이낸스센터,463
노원구,도봉2팀,1677. 육군사관학교 앞,464
강남구,학여울1팀,2324. 천주교 대치 2동 교회 옆,464
영등포구,영남3팀,249. 여의도중학교 옆,464
구로구,천왕1팀,2820.신세기아파트 앞,464
양천구,영남1팀,748. 목동운동장,465
성동구,중랑2팀,562. 군자지하보도 앞,465
종로구,세종로1팀,307. 서울역사박물관 앞,465
마포구,상암1팀,402. 상암월드컵파크 9단지 앞,466
서대문구,상암1팀,138. 신촌동 제1공영주차장 앞,466
종로구,세종로2팀,464. 삼청동 골목,467
구로구,천왕1팀,1966. 한마을아파트 정문상가,467
마포구,상암1팀,495.염리초등학교 앞,467
광진구,중랑1팀,3882. 자양2동 주민센터,467
중랑구,중랑3팀,1413. 봉화산역 5번출구 뒤,467
강남구,학여울1팀,2413.도곡역 1번 출구,468
마포구,상암1팀,155. 가좌역1 번출구 앞,469
영등포구,영남1팀,4552. 코레일유통본사,469
양천구,개화4팀,740. 으뜸공원,469
성동구,중랑2팀,579. 마장역 4번출구,469
용산구,세종로 4팀,844. 이촌2동 동원베네스트 아파트 앞,469
동작구,영남2팀,2003. 사육신공원앞,469
강동구,천호1팀,"1051. 강일중,선사고 버스정류장(신암중학교 방면)",470
송파구,천호2팀,4500. 풍납나들목,471
용산구,세종로3팀,849. 삼각지 자이아파트,471
영등포구,영남3팀,3204.도림고가도로 밑,471
노원구,도봉2팀,4025. 한천교 동편,471
은평구,상암2팀,958. 본 서부병원 버스정류장(은평 세무서 방면),472
강서구,개화2팀,2731.명덕고교,472
동작구,이수2팀,2089.사당역10번출구(금강빌딩),472
강남구,학여울1팀,2369. KT선릉타워,474
은평구,상암3팀,962. 은평뉴타운 힐데스하임,474
송파구,천호2팀,2627.문정시영아파트 5동 앞 공원,474
노원구,도봉1팀,4019. 상계주공10단지 버스정류소,475
중구,세종로1팀,4797. KG타워 앞,475
서초구,이수1팀,2242.양재역 11번 출구 앞,475
성북구,훈련원2팀,1361. 홍익중고 입구,475
송파구,천호2팀,4464. 올림픽공원 북2문,476
양천구,천왕1팀,4528. 양천구청역 1번출구,476
광진구,중랑1팀,3864. 광진소방서 앞,477
중구,훈련원1팀,476.광희문,477
마포구,상암1팀,4208. 스타벅스(동교동) 앞,477
중구,훈련원1팀,389. 을지로4가역 1번출구,477
동작구,영남2팀,2016. 신대방삼거리역 3번출구쪽,477
도봉구,도봉3팀,1734. 쌍문현대1차아파트 108동 앞,477
마포구,상암1팀,403. 부엉이공원 앞,478
광진구,중랑1팀,3860. 건국대학교 정문 앞,479
은평구,상암2팀,948. 디지털미디어 시티역 4번출구(DMC역),479
중구,세종로 4팀,826. 서울역 서부교차로2,479
동대문구,훈련원4팀,4123. 배봉초교 교차로,479
동대문구,훈련원3팀,661. 경희대학교 청운관,479
서초구,이수3팀,2531.멤피스아파트 앞,482
서초구,이수3팀,2220. 반포본동 주민센터 앞,483
도봉구,도봉3팀,1765.쌍문역 1번 출구(양산부인과 빌딩),484
동대문구,훈련원4팀,625. 답십리초등학교 앞(현대시장 옆),484
서대문구,상암1팀,115. 마스타 빌딩 앞,484
서대문구,상암1팀,180. 충정로역 7번출구 아래,485
노원구,도봉1팀,1682. 중계종합사회복지관 교차로,486
서초구,이수1팀,2247.섬들근린공원,486
서초구,이수3팀,2525.반포쇼핑타운 2동 앞,486
영등포구,영남1팀,4594. 양평교 영등포대여소,486
강북구,도봉4팀,1527. 미아역 1번 출구 뒤,486
마포구,상암1팀,143. 공덕역 2번출구,487
서대문구,상암2팀,170. DMC파크뷰자이아파트 302동 앞,487
광진구,중랑1팀,3528. 광진정보도서관,488
종로구,훈련원1팀,359. 원남동사거리,488
송파구,천호2팀,1228. 마천사거리,488
강동구,천호1팀,1074.대명초교입구 사거리,488
강남구,이수3팀,2302. 교보타워 버스정류장(신논현역 3번출구 후면),489
중랑구,중랑3팀,1470.중화동 우리은행 앞,489
광진구,중랑1팀,3581.광진광장,490
마포구,상암1팀,3008.DMC역7번출구,490
강동구,천호1팀,1072.고덕역 5번출구,490
구로구,천왕1팀,1953. 천왕역 4번출구 뒤,491
양천구,개화4팀,4507. 신정제일시장,491
노원구,도봉2팀,4024. 꿈의숲 SK뷰 아파트,492
영등포구,영남3팀,4569. 힐스테이트클래시안아파트,493
도봉구,도봉3팀,1744.KT방학지사 앞,493
양천구,개화2팀,732. 신월중학교,493
도봉구,도봉3팀,1733. 방학사거리 (봄마당 앞),494
송파구,학여울2팀,4467. 한림연예예술고등학교,495
서초구,이수1팀,2251. 더케이호텔 입구(양재2),495
강남구,이수3팀,2301. 현대고등학교 건너편,495
관악구,영남2팀,3803. 남서울중학교,496
은평구,상암3팀,932. 예일여중,497
송파구,학여울2팀,1247. 문정 법조단지11,497
