대여소 그룹,팀명,대여소 명,대여 건수
강남구,학여울2팀,3618. 서울율현초교 삼거리,317
강북구,도봉4팀,1553.예수그리스도후기성도교회 앞,317
마포구,상암1팀,4211. 시석빌딩 앞,317
서대문구,상암1팀,159. 이대역 4번 출구,318
은평구,상암2팀,4677. 백련산 SK뷰 아이파크 해모로 아파트 앞,318
서초구,이수3팀,2259. 잠원역 3번-4번 출구사이,319
송파구,천호2팀,4493. 마천사거리 2,320
도봉구,도봉3팀,4074. 도봉구육아종합지원센터(창동),320
강북구,도봉4팀,1515. 송천동 주민센터,320
송파구,천호2팀,4895. 위례포레샤인15단지 상가,321
종로구,세종로1팀,3425.광화문 풍림스페이스본 1단지앞,321
성동구,중랑2팀,538. 답십리역 8번출구 앞,321
송파구,천호2팀,4856. 올림픽공원 서1문 앞,321
성북구,훈련원2팀,1339. 삼성전자서비스 성북센터,322
노원구,도봉1팀,1634. 당고개공원 대여소,322
송파구,학여울2팀,4875. 위례포레샤인13단지,322
서대문구,상암2팀,192. 연서어린이공원,322
강서구,개화1팀,1109. 공항시장역 4번출구,322
서초구,이수3팀,2212.서초현대4차아파트 201동 맞은편,322
광진구,중랑1팀,3863. 동일로58길 입구,323
송파구,천호2팀,4469. 거여동 어울림아파트 102동앞,323
마포구,상암1팀,407. 마포구 육아종합지원센터,324
양천구,개화4팀,713. 양서중학교 옆,324
강북구,도봉4팀,1518. SK telecom(수유직영점) 앞,325
강동구,천호1팀,1026. 대명초교 입구 교차로,325
구로구,천왕1팀,1936. 개봉역 1번 출구 자전거보관서쪽,327
강서구,개화2팀,5073. 우장산역 헤링턴타워 앞,327
광진구,중랑1팀,552. 대림아크로리버 앞,327
은평구,상암2팀,4659. 신진과학기술고등학교 버스정류장(응암시장 방면),327
동대문구,훈련원3팀,601. 용신동주민센터,328
관악구,영남2팀,2185. 대학동 고시촌,328
성동구,중랑2팀,4373. 서울숲 지식산업센터,328
도봉구,도봉3팀,1748. 피자헛 앞(도봉병원 옆),329
송파구,천호2팀,2617. 가락삼환아파트 앞,329
구로구,천왕2팀,1916. 구로중학교앞,329
중구,훈련원1팀,434. 신당 래미안 버스정류장,330
송파구,학여울2팀,1239. 문정 법조단지3,330
영등포구,영남3팀,215. 여의도고교 앞,330
송파구,천호2팀,4860. 가락쌍용2차아파트 103동,331
노원구,도봉2팀,4023. 월계역 1번 출구,331
동대문구,훈련원3팀,676.FITI시험연구원 앞,331
서초구,이수3팀,2538.사평리 공원,331
서대문구,상암1팀,171. 임광빌딩 앞,332
강서구,개화2팀,3767. 대원빌딩,332
서대문구,상암1팀,3113.독립문역사거리,332
서대문구,상암2팀,3122.북가좌삼거리2,332
서초구,이수3팀,2233. 서초신동아1차아파트 옆,332
은평구,상암3팀,900. 은평예술회관,333
노원구,도봉1팀,1628. 노일초등학교 앞,333
성동구,중랑2팀,594. 중랑물재생센터(서울새활용플라자),333
용산구,세종로 4팀,845. 용산 선인상가,334
강남구,학여울1팀,2308. 압구정파출소 앞,334
중구,세종로1팀,4753. 우리은행 서소문금융센터,335
동작구,영남2팀,2084.e편한세상 상도노빌리티 앞,335
중구,세종로2팀,332. 을지로2가 사거리 남측,335
송파구,학여울2팀,4886. 배명고등학교 건너편,336
금천구,천왕3팀,1829. 홈플러스 금천점 앞,336
서대문구,상암1팀,135. 명물길 원형무대 앞,336
송파구,천호2팀,1230. 송파중학교 정문,336
노원구,도봉1팀,1630. 수연빌딩 앞,337
양천구,개화4팀,759. 보아스아파트 앞,337
강남구,학여울1팀,2394. 개포래미안포레스트아파트 107동 앞,337
강남구,이수3팀,3606. 신사동주민센터 옆,338
동작구,영남2팀,2009. 보라매역 8번출구,338
광진구,중랑1팀,3505. 신양초교앞 교차로,338
중구,세종로2팀,331. 을지로2가 사거리 북측,338
광진구,중랑1팀,3523. 건국대학교 과학관(이과대) 앞,339
강남구,학여울1팀,2339. 현대아파트 정문 앞,339
용산구,세종로3팀,4620. 삼각지역 14번 출구 앞(교통섬),339
구로구,천왕1팀,1993. 금강수목원아파트 앞,339
금천구,천왕2팀,1812. 갑을그레이트밸리 앞,339
강남구,이수3팀,2410. 포스코피앤에스타워 (역삼역 3번출구 부근),340
강남구,이수3팀,2421. 신논현역 4번출구,340
서대문구,상암2팀,3110.홍은 현대아이파크 아파트 202동 앞,340
성북구,훈련원2팀,1368. 성신여대입구 교차로,340
송파구,학여울2팀,4456. 위례포레샤인 2310동 부근,341
성동구,중랑2팀,536. 행당역 2번출구 앞,341
강서구,개화2팀,5059. 화곡2동주민센터,341
서초구,이수1팀,2263. 바우뫼문화복지회관,341
양천구,개화3팀,774.등촌역 4번 출구,342
영등포구,영남3팀,4563. 여의도 은하아파트,342
동작구,이수2팀,2077.노들역 3번출구,343
중랑구,중랑3팀,4826. 홈플러스 면목점,343
서초구,이수3팀,2297. 남부터미널역 1번출구,344
서초구,이수3팀,2528.함지박 사거리,344
서초구,이수1팀,2273. 일동제약 사거리,344
관악구,이수2팀,2167. 낙성대역 1번출구,345
양천구,개화4팀,4518. 청기와빌딩,346
강남구,학여울1팀,2330. 역삼월드메르디앙아파트 앞,346
강동구,천호1팀,1033. 고덕동 아남아파트,347
강서구,개화2팀,"5056. 마곡역4,5번출구",347
동대문구,훈련원3팀,665.이문동 쌍용아파트 정문,347
성북구,훈련원2팀,1364. 성북동 치안센터 앞,347
종로구,세종로1팀,450. 효자동 삼거리,347
용산구,세종로3팀,839. 보광동 삼성리버빌아파트 앞,347
양천구,개화4팀,714. 한국SGI 양천문화회관 앞,349
강서구,개화3팀,2703.서울도시가스 앞,349
강남구,학여울1팀,2372. 대치역 사거리,349
노원구,도봉2팀,2903.월계초안아파트 1단지,349
송파구,천호2팀,2655.송이공원,349
양천구,개화4팀,777.신월6차보람아파트 앞,349
동작구,영남2팀,2085.강남중학교 앞,350
용산구,세종로3팀,809. 한남 유수지 복개주차장,350
마포구,상암1팀,416. 상암월드컵파크 1단지 교차로,350
중랑구,중랑3팀,4803. 상봉2동 주민센터 앞,350
강남구,학여울2팀,2375. 수서역 1번출구 앞,350
강서구,개화2팀,1130. 화곡본동시장 버스정류장,350
강북구,도봉4팀,1564.4.19민주묘지역 1번출구,350
성북구,훈련원2팀,1326. 상월곡역 1번출구,350
양천구,개화4팀,782.서남병원 후문,351
노원구,도봉2팀,1665. 양지근린공원앞,351
은평구,상암2팀,965. 서울특별시 은평병원,351
강북구,도봉4팀,1554.번동사거리,351
구로구,천왕1팀,1965. 삼환로즈빌아파트 105동 옆,352
광진구,중랑1팀,515. 광양중학교 앞,352
송파구,천호2팀,4867. 가락대림아파트 앞,353
동대문구,훈련원3팀,667.청량차도 육교 밑,353
은평구,상암2팀,4674. 녹번역e편한세상 캐슬 정문 앞,354
마포구,상암1팀,4212. 한화오벨리스크 앞,354
서초구,이수2팀,2229.로고스교회 맞은 편,354
강북구,도봉4팀,3718. 번동 SK LPG 충전소,355
광진구,중랑1팀,544. 광남중학교,356
도봉구,도봉3팀,1706. 기업은행 앞,356
구로구,천왕1팀,3906. 천왕차량사업소 입구,356
관악구,영남2팀,2156. 신림푸르지오아파트,357
관악구,영남2팀,2174. 삼성디지털프라자관악점,357
송파구,학여울2팀,4893. 문정법조단지12,357
서초구,이수3팀,2529.우리은행 방배동지점 앞,358
노원구,도봉1팀,4042. 상계문화정보도서관,358
도봉구,도봉3팀,4078. 원당공원 앞,358
강서구,개화1팀,2725.서울식물원 식물문화센터,359
강서구,개화1팀,3754. 신방화역 8번출구,359
중구,세종로2팀,322. 명동성당 앞,359
서초구,이수3팀,4307. 고투몰 gate 15옆,359
성동구,중랑2팀,535. 응봉삼거리,360
노원구,도봉1팀,4034. 상계근린공원 운동장 앞,360
강동구,천호1팀,1042. 강일리버파크 2~5단지,360
동대문구,훈련원3팀,4110. 용두롯데캐슬리치아파트 앞,360
서초구,이수3팀,2515.서초초등학교 후문,360
성북구,훈련원2팀,1373. 성북구보건소 건너편,361
중구,세종로2팀,318. 광교사거리 남측,361
송파구,천호2팀,"2626.경찰병원역 1,2번 출구 사이",361
용산구,세종로3팀,810. 이태원지하보도,361
마포구,상암1팀,121. 마포소방서 앞,361
성동구,중랑2팀,3552.서울숲 공영주차장앞,361
강서구,개화2팀,3792. 화곡본동시장 입구,362
성북구,훈련원2팀,1349. 월계2교 버스정류장 앞,362
은평구,상암3팀,982. 녹번초등학교(서오릉로),362
관악구,영남2팀,2144. 난우길입구,362
송파구,학여울2팀,2631.배명고등학교,362
강서구,개화3팀,2709.강변아파트 310동 앞,363
관악구,이수2팀,3815. 광일빌딩,363
송파구,학여울2팀,2603. 송파 글마루 도서관,363
강남구,학여울1팀,2328. 르네상스 호텔 사거리 역삼지하보도 7번출구 앞,363
영등포구,영남3팀,4576.보라매sk뷰 108동 앞,363
강서구,개화1팀,3801. 이랜드글로벌R&D센터,363
강동구,천호1팀,3689. 강일역 3번출구,363
중랑구,중랑3팀,1441. 신내능말공원,364
서초구,이수1팀,4317. 양재근린공원,364
마포구,상암1팀,156. 서울서부지방법원 앞,365
노원구,도봉2팀,4011. 월계 센트럴 아이파크,365
송파구,천호2팀,4873. 개롱역사거리 2번 출구,365
강남구,학여울1팀,2365. K+ 타워 앞,365
서초구,이수3팀,2523.뉴코아 킴스클럽 앞,365
서초구,이수3팀,2237.서울남부터미널 대합실 입구,366
중구,세종로 4팀,379. 서울역9번출구,366
중구,훈련원1팀,430. KEB하나은행 장충동지점,366
영등포구,영남1팀,4560. 양평동성원아파트,366
강동구,천호1팀,3665. 고덕센트럴 아이파크상가 앞,366
도봉구,도봉3팀,1746. 다이소방학점 앞,366
성북구,훈련원2팀,1302. 한성대입구역6번출구 뒤,367
동대문구,훈련원3팀,656. 영휘원 교차로,367
중구,훈련원1팀,477.앰배서더 호텔 주변,367
마포구,상암1팀,425. DMC첨단산업센터,367
송파구,학여울2팀,4480. 가락시장 남1문 사거리,367
양천구,개화4팀,4520. 대성유니드아파트,368
광진구,중랑1팀,3537. 아차산 휴먼시아 아파트 옆,368
서초구,이수1팀,2243.서울가정법원,368
노원구,도봉1팀,4014. 당고개역 3번 출구,368
중랑구,중랑3팀,1464.중화역 4번출구,368
노원구,도봉2팀,1641. 한내근린공원 남측,368
영등포구,영남3팀,251. 서울지방병무청 버스정류장,368
양천구,개화4팀,4517. 성보하이드로빌딩,368
금천구,천왕3팀,1846. 롯데캐슬골드파크1차 동문,368
서대문구,상암2팀,177. 북가좌 초등학교,368
구로구,천왕1팀,1937. 한진아파트 입구,369
동작구,영남2팀,2012. 대림사거리(동작상떼빌아파트),369
금천구,천왕3팀,1828. 한양수자인아파트 앞,369
송파구,학여울2팀,4880. 송파청소년센터,370
양천구,개화4팀,4507. 신정제일시장,370
영등포구,영남3팀,4590. KRX한국거래소(2),371
은평구,상암3팀,960. 구파발역 환승센터,371
마포구,상암1팀,4214. JTBC 앞,371
강서구,개화1팀,2743.동신아파트 104동 앞,372
광진구,중랑1팀,3886.광진구 민방위교육센터,372
강동구,천호1팀,1072.고덕역 5번출구,372
송파구,학여울2팀,1217. 송파파인타운 7단지,372
마포구,상암1팀,4226. 마포프레스티지자이 1,372
관악구,이수2팀,2128. 관악구청교차로,372
마포구,상암1팀,437. 대흥역 1번출구,372
은평구,상암3팀,904. 은평뉴타운 푸르지오,373
금천구,천왕3팀,1870.독산3동주민센터 앞,373
양천구,천왕1팀,4528. 양천구청역 1번출구,373
마포구,상암1팀,199. 서울 월드컵 경기장,373
관악구,이수2팀,2148. 낙성대역 3번출구 뒤,373
강남구,학여울1팀,3628. 역삼1동 주민센터,374
구로구,천왕1팀,1928. 고척스카이돔구장 광장,374
서초구,이수3팀,2524.반포쇼핑타운 8동 앞,374
서초구,이수1팀,2276. 영동1교 (양재천근린공원),374
은평구,상암3팀,962. 은평뉴타운 힐데스하임,374
강서구,개화2팀,2731.명덕고교,375
도봉구,도봉3팀,1716. 하나로마트 창동점,377
서대문구,상암2팀,4255. 래미안 루센티아 아파트 108동 앞,377
강남구,학여울2팀,2423.영희초교 사거리(래미안개포루체하임),377
마포구,상암1팀,3008.DMC역7번출구,378
강서구,개화1팀,1159. 서서울모터리움 앞,378
강서구,개화4팀,1145. 곰달래 문화복지센터 1-2,378
서대문구,상암1팀,173. 서대문역 8번출구 앞,378
동작구,이수2팀,2082.7호선 이수역7번출구,378
성북구,훈련원2팀,1395.래미안장위포레카운티(102동),378
서초구,이수1팀,2206. 언남초등학교 앞,378
성동구,중랑2팀,3550.금호나들목,378
서대문구,상암1팀,140. 이화여대 후문,379
서초구,이수3팀,2239.교대역 6번출구,379
강북구,도봉4팀,1526. 수유동 채선당앞,380
양천구,개화4팀,720. 서울강월초등학교 앞,380
중랑구,중랑3팀,1454. 한국전력공사(동대문 중랑지사),380
강동구,천호1팀,1085.래미안 솔베뉴(고덕로),381
동대문구,훈련원3팀,647. 신이문역 1번출구,381
동작구,이수2팀,2034. 사당역 7번출구쪽,382
서초구,이수3팀,2266. 서초역 3번출구,382
양천구,개화4팀,750. 연의근린공원 건너편,383
성동구,중랑2팀,519. 양지사거리,383
마포구,상암1팀,142. 아현역 4번출구 앞,383
서대문구,상암1팀,141. 연대 대운동장 옆,383
중랑구,중랑3팀,1474.서울중랑우체국,385
도봉구,도봉3팀,1775.신원리베르텔 앞,385
도봉구,도봉3팀,1715. 서울특별시교육청도봉도서관,385
성북구,훈련원2팀,1343. 한성대7번출구 앞,385
강북구,도봉4팀,3707. 드래곤타워 앞,386
금천구,천왕3팀,1859. 대륭테크노타운 18차,386
마포구,상암1팀,402. 상암월드컵파크 9단지 앞,387
광진구,중랑1팀,553. 중곡 성원아파트 앞,387
도봉구,도봉3팀,4054. KT프라자도봉점 맞은편,387
동대문구,훈련원4팀,4123. 배봉초교 교차로,388
도봉구,도봉3팀,4080. 창동주공19단지앞,388
송파구,천호2팀,4871. 오금동 대림아파트 정문,388
중랑구,중랑3팀,1469.먹골역 4번출구,388
강서구,개화1팀,3783. 마곡금호어울림아파트,388
강북구,도봉4팀,1519. 세븐일레븐 수유장미원점 앞,388
서대문구,상암1팀,198. 충정2교,389
동작구,영남2팀,2066. 양문교회 앞,389
노원구,도봉2팀,4016. 노원 마들스타디움,389
관악구,영남2팀,2145. 은천초등학교 육교,389
서대문구,상암1팀,3104. e편한세상 신촌4단지 앞,389
용산구,세종로3팀,832. 이촌1동 주민센터 뒤,389
노원구,도봉1팀,4005. 중계2차 한화꿈에그린 101동 인근,389
관악구,이수2팀,2116. 에이스에이존빌딩,390
동대문구,훈련원4팀,4107. 장안동근린공원 입구,390
서초구,이수3팀,2542.신논현타워 앞,391
금천구,천왕3팀,1862.스타즈호텔독산 빌딩 앞,392
구로구,천왕1팀,2820.신세기아파트 앞,392
마포구,상암1팀,118. 광흥창역 2번출구 앞,392
서초구,이수3팀,2213. 고속터미널역 5번출구 앞,392
은평구,상암2팀,985. 은평세무서 버스정류장(은평구청 방면),392
마포구,상암1팀,4222. 서울디자인고등학교 앞,392
마포구,상암1팀,150. 서강대역 2번출구 앞,393
마포구,상암1팀,488.푸르메병원,393
마포구,상암1팀,182. 망원2빗물펌프장 앞,393
강동구,천호1팀,1068.명일파출소,393
도봉구,도봉3팀,1771.성원APT버스정류소,393
성동구,중랑2팀,506. 금호 어울림 아파트 앞,394
강서구,개화1팀,1178. 개화산역 2번 출구,394
중랑구,중랑3팀,1411. 상봉시장앞 교차로 한성빌딩 앞,394
마포구,상암1팀,495.염리초등학교 앞,395
강남구,학여울2팀,2420.학여울역 사거리(LG베스트샵 앞),395
성동구,중랑2팀,520. 상왕십리역 4번 출구 앞,395
구로구,천왕1팀,1981. 천왕이펜하우스5단지 앞,395
영등포구,영남3팀,285. 대림3동사거리(하나은행),396
중랑구,중랑3팀,4824. 상봉신협 앞,396
노원구,도봉1팀,1654. 당고개입구 오거리,396
양천구,개화4팀,737. 장수공원,396
강서구,개화1팀,3793. 더리브골드타워,396
용산구,세종로 4팀,820. 청파동입구 교차로,397
도봉구,도봉3팀,1752. 창동 주공 4단지 입구 옆,397
동대문구,훈련원4팀,604. 답십리초등학교 옆 공원,397
관악구,이수2팀,3816. 관악 GSfresh,398
송파구,천호2팀,1256. 문정현대아파트 교차로,398
노원구,도봉2팀,4039. 서울시 북부여성발전센터,399
강서구,개화3팀,1171. 염창동 새마을금고 건너편,399
마포구,상암1팀,3007.MBC 앞,399
용산구,세종로 4팀,866.브라운스톤 남산아파트,401
마포구,상암1팀,129. 신촌역(2호선) 6번출구 옆,401
성북구,훈련원2팀,1334. 석관동주민센터 앞,401
중구,훈련원1팀,4793. 동대문역사문화공원역 5번출구,401
은평구,상암3팀,919. 서울혁신파크,402
성북구,훈련원2팀,1344. 아리랑시네센터 앞,402
강북구,도봉4팀,1520. 성실교회,402
중랑구,중랑3팀,1408. 먹골역 6번출구 앞,402
영등포구,영남1팀,4601.양평역2번출구 뒤,402
송파구,천호2팀,1271. 송파도서관,403
관악구,이수2팀,3311.서울대입구역 4번 출구,403
마포구,상암1팀,4208. 스타벅스(동교동) 앞,403
금천구,천왕2팀,1840. 솔브레인이엔지 뒤편,404
서대문구,상암1팀,3115.북아현 치안센터 인근,404
구로구,천왕1팀,1931. 개봉역2번출구 A,404
구로구,천왕2팀,3919. 구로역·NC신구로점 버스정류장(구로역 방면),404
동작구,영남2팀,4171. 우성아파트 앞,405
강서구,개화3팀,3763. 등촌태영아파트,406
강동구,천호1팀,1003. 해공도서관앞,406
광진구,중랑1팀,3873. 동서울우편집중국 앞,407
성북구,훈련원2팀,1388. 돈암초교입구 버스정류장(한성대입구역 방면),407
중랑구,중랑3팀,1430. 중랑구청,408
서초구,이수1팀,2245.양재초등학교 맞은편,408
영등포구,영남3팀,241. 신길우성1차아파트 앞 공원,409
마포구,상암1팀,111. 상수역 2번출구 앞,410
성북구,훈련원2팀,1303. 돈암초교 입구,411
서대문구,상암1팀,138. 신촌동 제1공영주차장 앞,411
서대문구,상암2팀,167. 연가초등학교 옆,411
중구,세종로1팀,4797. KG타워 앞,411
노원구,도봉1팀,1659. 중계동 을지중학교,411
강서구,개화1팀,3795. 공항신성빌딩 앞,411
중구,세종로2팀,472.삼일교(시그니쳐 타워),411
용산구,세종로3팀,4619. 한강트럼프월드3차 앞,411
동대문구,훈련원3팀,640. 청량리역 2번출구,412
서대문구,상암2팀,188. 홍은동 정원여중 입구,413
용산구,세종로 4팀,806. 전자랜드 본관 앞,413
마포구,상암1팀,145. 공덕역 5번출구,413
강남구,학여울1팀,2405. 청담공원앞 교차로,414
노원구,도봉1팀,4004. 당고개입구오거리 당현천변,414
송파구,천호2팀,1229. 송파체육문화회관 앞,414
중구,훈련원1팀,476.광희문,414
구로구,천왕2팀,1913. 구로리공원,415
서초구,이수1팀,2537.양재역 8번출구 앞,415
양천구,영남1팀,762. 오목로 무중력지대 앞,415
강남구,이수3팀,2409. 역삼동 디오슈페리움 (우성아파트 사거리),416
종로구,훈련원1팀,3412.세운상가,416
동작구,이수2팀,2089.사당역10번출구(금강빌딩),417
노원구,도봉1팀,2911.상계역중앙시장,417
종로구,훈련원1팀,3411.종묘,418
금천구,천왕2팀,1839. 수출의 다리 아래,418
종로구,세종로1팀,349. 사직동주민센터,418
관악구,영남2팀,3812. KT관악지점,418
금천구,천왕3팀,1833. 독산역 1번출구 앞 자전거보관소,419
중구,훈련원1팀,336. 티마크 호텔 앞,419
강북구,도봉4팀,1536. 번동 두산위브 101동 옆,419
동작구,영남2팀,4175. 대방역2번출구,420
영등포구,영남3팀,3204.도림고가도로 밑,420
송파구,천호2팀,1267. 올림픽공원 남2문 앞,420
노원구,도봉1팀,4032. 은행사거리 성모빌딩 앞,420
중구,훈련원1팀,389. 을지로4가역 1번출구,420
중랑구,중랑3팀,4808. 신내2동 주민센터 앞,421
양천구,영남1팀,4512. 목동13_14단지 사거리,421
강서구,개화4팀,2712.화곡터널입구교차로,421
용산구,세종로3팀,811. 녹사평역1번출구,422
강남구,학여울2팀,2412. 일원1동 주민센터,422
도봉구,도봉3팀,1729. 파리바게트앞,423
광진구,중랑1팀,3507. 어린이회관,423
강서구,개화1팀,1198. LG 사이언스파크,424
중랑구,중랑3팀,1429. 장안중학교,424
동작구,영남2팀,2020. 장승배기역2번출구뒷편쪽,425
금천구,천왕3팀,1869.롯데캐슬골드파크3차 301동 앞,425
양천구,개화4팀,725. 양강중학교앞 교차로,426
은평구,상암2팀,930. 구 서부경찰서 건너편,426
서대문구,상암2팀,3128.동신병원 맞은편,426
서대문구,상암2팀,170. DMC파크뷰자이아파트 302동 앞,426
강북구,도봉4팀,1527. 미아역 1번 출구 뒤,426
용산구,세종로 4팀,805. 문배어린이공원 앞,427
금천구,천왕3팀,1805. 서울디지털운동장 앞,427
동대문구,훈련원3팀,4117. 휘경119안전센터 앞,428
강남구,이수1팀,"2359. 국립국악중,고교 정문 맞은편",429
관악구,영남2팀,2191.대학동주민센터,429
용산구,세종로3팀,817. 삼각지역 4번출구 앞,429
서대문구,상암1팀,3116.신촌역 4번출구,430
서대문구,상암2팀,3131.연가교 교차로,431
강동구,천호1팀,1060. 천일초교 사거리,431
동대문구,훈련원4팀,622. 전농사거리 교통섬,431
구로구,천왕1팀,1966. 한마을아파트 정문상가,431
서초구,이수3팀,2540.반포천 앞,432
성북구,훈련원2팀,1382.래미안월곡아파트 입구,432
노원구,도봉1팀,1627. 수락산역 4번출구,432
구로구,천왕1팀,1953. 천왕역 4번출구 뒤,432
도봉구,도봉3팀,1726. 삼익세라믹아파트교차로,433
송파구,학여울2팀,4884. H비즈니스파크,433
중구,세종로 4팀,826. 서울역 서부교차로2,433
중구,세종로 4팀,4794. 서울역 서부교차로(3),434
동대문구,훈련원3팀,4113. 한국국방연구원 앞,434
노원구,도봉2팀,2917.신창중학교 후문 맞은편 버스정류장,435
중랑구,중랑3팀,4804. 동서울농협 앞,435
용산구,세종로 4팀,807. 서울역 12번 출구 앞,436
서대문구,상암1팀,180. 충정로역 7번출구 아래,437
서대문구,상암2팀,3101. 서대문구청,437
강남구,학여울1팀,2324. 천주교 대치 2동 교회 옆,437
중구,세종로2팀,4778. 대신파이낸스센터,438
마포구,상암1팀,181. 망원초록길 입구,438
송파구,천호2팀,1280. 송파파크데일 2단지입구 앞 주차장,439
광진구,중랑1팀,3516. 구의아리수정수센터앞,439
중랑구,중랑3팀,4820. 망우역 2번 출구,440
영등포구,영남1팀,3206.문래동 주민센터,440
용산구,세종로 4팀,819. 선린인터넷 고등학교,440
강북구,도봉4팀,1557.신창교,441
관악구,영남2팀,3818. 은천교회 앞,441
노원구,도봉1팀,4018. 상계주공15단지 버스정류소,442
서초구,이수3팀,2504. 신사역 4번출구 뒤,442
영등포구,영남1팀,4600. 영등포구 총괄 우체국,442
성북구,훈련원2팀,4406. 장곡초등학교 앞,443
구로구,천왕2팀,1960. 구로거리공원 동측(신도림역 방면),443
종로구,훈련원1팀,3423.현대그룹(본사),443
구로구,천왕2팀,2823.중앙유통단지 앞,444
종로구,훈련원1팀,358. 성대입구 사거리,444
서대문구,상암1팀,115. 마스타 빌딩 앞,446
양천구,개화4팀,4510. 신정네거리역 교차로,446
강남구,이수3팀,2327. 뱅뱅사거리 랜드마크타워 앞,447
동작구,영남2팀,2003. 사육신공원앞,447
서대문구,상암2팀,3103. 홍제삼거리 북측,447
강북구,도봉4팀,1548. 북서울 꿈의숲 서문,447
서초구,이수3팀,2531.멤피스아파트 앞,447
서대문구,상암2팀,195. 모래내고가차도,447
강남구,이수3팀,2362. 신사동 가로수길 입구,448
노원구,도봉2팀,4025. 한천교 동편,448
강남구,학여울1팀,2373. 개포동역 사거리,449
영등포구,영남3팀,4558. 대영중고 후문,450
동대문구,훈련원3팀,4104. 외대앞역 교차로,451
노원구,도봉1팀,2920.상계중학교(당현2교사거리),451
용산구,세종로 4팀,800. 목월공원 앞,452
종로구,세종로1팀,309. 광화문역 6번출구 옆 B,452
송파구,학여울2팀,4854. 가락시장역 2번 출구,452
도봉구,도봉3팀,1754. 창동시장입구 사거리,452
영등포구,영남3팀,223. 진주아파트상가 앞,453
중랑구,중랑3팀,1470.중화동 우리은행 앞,453
강서구,개화1팀,3753. 공항중학교 버스정류장,453
강서구,개화2팀,3786. 강서힐스테이트 상가 앞,454
송파구,천호2팀,2627.문정시영아파트 5동 앞 공원,454
영등포구,영남1팀,4588.양남사거리2,454
노원구,도봉2팀,4048. 신도1차아파트앞,454
동작구,이수2팀,2091. 이수역9번출구,454
구로구,천왕1팀,1930. 개봉지구대 개봉치안센터,454
도봉구,도봉3팀,1743.창동19단지아파트 관리사무소앞,454
송파구,학여울2팀,2633.송파학사 옆,454
마포구,상암1팀,420. 서울시 공공자전거 상암센터,455
은평구,상암2팀,948. 디지털미디어 시티역 4번출구(DMC역),455
종로구,세종로2팀,464. 삼청동 골목,455
성동구,중랑2팀,579. 마장역 4번출구,456
용산구,세종로 4팀,835. 남영역 건너편,456
용산구,세종로3팀,815. LIG강촌아파트 103동앞,456
송파구,천호2팀,1288. 문정중교 사거리,456
도봉구,도봉3팀,1734. 쌍문현대1차아파트 108동 앞,457
동대문구,훈련원3팀,661. 경희대학교 청운관,457
마포구,상암1팀,155. 가좌역1 번출구 앞,458
송파구,천호2팀,4891. 위례포레샤인17단지 위례대로 방면,459
송파구,천호2팀,2642.마천동 성내천 쉼터,459
노원구,도봉2팀,1677. 육군사관학교 앞,460
송파구,천호2팀,4872. 개롱역 3번 출구 뒤,460
노원구,도봉2팀,1681. 현대6차 아파트,460
강남구,학여울1팀,2413.도곡역 1번 출구,461
송파구,학여울2팀,1233. 잠실3거리(갤러리아팰리스),461
마포구,상암1팀,122. 신성기사식당 앞,461
양천구,개화4팀,740. 으뜸공원,461
동대문구,훈련원4팀,654. 전농동 텃골공원,462
노원구,도봉1팀,1682. 중계종합사회복지관 교차로,462
중랑구,중랑3팀,1461.동양엔파트 앞,462
서대문구,상암1팀,134. 연세로 명물길,463
종로구,세종로1팀,395. 경희궁 자이 2단지,463
용산구,세종로 4팀,844. 이촌2동 동원베네스트 아파트 앞,464
성북구,훈련원2팀,1361. 홍익중고 입구,464
은평구,상암3팀,963. 대호프라자아파트,465
용산구,세종로3팀,843. 녹사평역 광장,465
동작구,이수2팀,2090.기아자동차 사당점 앞,465
구로구,천왕1팀,3908. 오류동 다숲오피스텔 앞,465
강남구,학여울1팀,2325. 대치삼성아파트 앞 교차로,466
용산구,세종로3팀,4633. 센트럴파크타워 앞,466
광진구,중랑1팀,3508. 화양사거리,466
성북구,훈련원2팀,1372. KEB은행 고대점,466
강서구,개화1팀,3782. 겸재정선미술관,467
노원구,도봉2팀,4024. 꿈의숲 SK뷰 아파트,467
영등포구,영남3팀,248. 초원아파트 앞,468
종로구,훈련원1팀,359. 원남동사거리,468
송파구,학여울2팀,1286. 위례중앙푸르지오 1단지 앞,468
송파구,천호2팀,4496. 잠실 파크리오 120동 앞,469
도봉구,도봉3팀,4062. 평화도봉공원 주변,469
강북구,도봉4팀,1560. 도봉세무서 앞,469
도봉구,도봉3팀,1749. ESA아파트 상가 앞,469
강남구,학여울1팀,2369. KT선릉타워,470
광진구,중랑1팀,3578.중곡동 파크웨이빌딩,470
금천구,천왕3팀,1806. 에이스하이엔드타워9차 앞,470
마포구,상암1팀,112. 극동방송국 앞,470
송파구,천호2팀,2604. 풍납토성 서성벽터A,470
광진구,중랑1팀,3864. 광진소방서 앞,471
양천구,개화3팀,749. 이대목동병원보도육교,472
관악구,영남2팀,2170. 조원동서울본병원,472
종로구,훈련원1팀,3414.종로5가역 4번출구,472
양천구,개화4팀,706. 신정네거리역,472
중랑구,중랑3팀,"4809. 동성1,2차 아파트 앞",472
영등포구,영남1팀,4552. 코레일유통본사,472
