"자치구","대여소명","기준년월","대여건수","반납건수"
"동작구","2084.e편한세상 상도노빌리티 앞","202310","1234","935"
"동작구","2085.강남중학교 앞","202310","1862","1856"
"동작구","2086.삼일수영장 앞","202310","1469","1104"
"성동구","520. 상왕십리역 4번 출구 앞","202310","1264","1257"
"동작구","2088.상도중앙하이츠빌 입구","202310","622","483"
"동작구","2089.사당역10번출구(금강빌딩)","202310","1539","1861"
"동작구","2090.기아자동차 사당점 앞","202310","1875","1944"
"동작구","2091. 이수역9번출구","202310","1543","1668"
"동작구","2092.흑석한강푸르지오(110동)","202310","266","18"
"동작구","2093.상도SH빌아파트 입구","202310","267","39"
"동작구","2094.숭실대학교(중문) ","202310","329","100"
"동작구","2095.경문고등학교 앞","202310","1333","1593"
"동작구","2096.서울특별시 동작관악교육지원청","202310","120","47"
"성동구","521. 왕십리역 11번 출구 앞","202310","2655","2647"
"관악구","2186. 낙성대입구삼거리","202310","923","757"
"관악구","2187. 현대시장사거리","202310","1905","1568"
"관악구","2189. 봉천역 4번출구","202310","2228","2215"
"관악구","2190.도원맨션","202310","819","815"
"관악구","2191.대학동주민센터 ","202310","1258","1254"
"관악구","2195.은천교회","202310","1348","1352"
"성동구","522. 금호역 1번출구 앞","202310","553","551"
"관악구","2196. 봉천역 3번출구","202310","1153","1175"
"관악구","2198.사랑의병원","202310","1015","1002"
"관악구","2199.신봉천주유소 A","202310","190","163"
"성동구","523. 옥수동성당 옆","202310","285","97"
"관악구","3306.서울신우초등학교","202310","33","34"
"관악구","3310.영락고등학교","202310","525","132"
"관악구","3311.서울대입구역 4번 출구","202310","1361","1355"
"양천구","794.양천문화회관","202310","4023","4141"
"양천구","795.양천 해누리타운","202310","4525","4546"
"양천구","796.목동아파트 14단지 B상가 앞","202310","2935","2984"
"양천구","797.목동아파트 1422동 1434동 사잇길","202310","5459","5496"
"마포구","122. 신성기사식당 앞","202310","1053","1026"
"성동구","524. 래미안금호하이리버 아파트 102동 옆","202310","634","629"
"강북구","1571.북서울 꿈의 숲 입구","202310","684","658"
"강북구","1572. 우이동 먹거리마을","202310","235","208"
"강북구","1573.현대성우아파트 옆","202310","351","304"
"서초구","2539.대한무역투자진흥공사 KOTRA 앞","202310","1371","1386"
"강북구","1574.송중초등학교 옆","202310","956","951"
"성북구","1382.래미안월곡아파트 입구","202310","1969","1956"
"광진구","3587.우성식품 앞","202310","2324","2340"
"광진구","3588.세종대학교(영실관)","202310","1384","1374"
"송파구","2658.가락몰 업무동","202310","2261","2275"
"성동구","525. 한양대병원사거리","202310","2745","2184"
"송파구","2659.서울친환경유통센터","202310","252","252"
"강서구","2744.강서세무서 앞","202310","4220","4214"
"강서구","2745.수명초등학교","202310","2438","2359"
"서초구","2547. 반포래미안 리오센트","202310","1318","1441"
"서초구","2548.반포1동 자율방범초소 옆","202310","668","449"
"서초구","2549.LH 서초 4단지 403동","202310","892","896"
"서초구","2550.양재동 꽃시장 건너편","202310","908","902"
"강서구","2746.수명산파크 4단지 411동 앞","202310","2625","2533"
"성동구","526. 용답토속공원 앞","202310","990","1165"
"성동구","3600.사근빗물펌프장 건너편","202310","4673","4928"
"중구","3013.서울지방고용노동청 앞","202310","2238","2190"
"강동구","3652. 한영외국어고등학교","202310","590","583"
"은평구","4652. 신사두산위브2차아파트 앞","202310","1641","1564"
"성동구","AS센터","202310","46","2"
"종로구","4711. 올림픽기념 국민생활관 로터리","202310","2180","2198"
"관악구","3802. 관악구민체육센터","202310","734","728"
"성동구","529. 장한평역 8번 출구 앞","202310","7916","8363"
"중구","4760. 서울역 7번출구","202310","164","155"
"중구","4765. 동대문디자인플라자","202310","3225","3204"
"중구","4766. 서소문성지역사박물관","202310","429","339"
"중구","4781. 브라운스위트레지던스","202310","482","415"
"중구","4782. 서소문역사공원","202310","114","106"
"구로구","3906. 천왕차량사업소 입구","202310","1054","1285"
"용산구","4602. 숙명여대앞 버스정류소 주변","202310","395","197"
"용산구","4604. 원효로다목적체육관 앞","202310","813","913"
"용산구","4605. 노들섬 다목적홀(동쪽) 숲, 앞","202310","1089","1068"
"용산구","4607. 국립중앙박물관 -용산가족공원 앞","202310","809","756"
"성동구","530. 청계벽산아파트 앞","202310","2235","2266"
"용산구","4608. 국립중앙박물관 정문 앞","202310","407","317"
"용산구","4609. 파크타워 104동 앞","202310","629","614"
"용산구","4610. 한남나인원 105동 앞","202310","659","667"
"용산구","4611. 국제루터교회 앞","202310","218","182"
"용산구","4612. 한남 준 J.FSS 앞","202310","155","133"
"용산구","4613. 서울갤러리아 앞","202310","243","230"
"용산구","4615. 크라운호텔앞 버스정류소","202310","1074","1119"
"용산구","4616. 신용산지하차도 앞","202310","1090","1158"
"용산구","4617. 동원베네스트 건너편","202310","313","315"
"용산구","4618. 풍전아파트 건너편","202310","1395","1578"
"성동구","533. 금남시장 교차로","202310","690","899"
"용산구","4619. 한강트럼프월드3차 앞","202310","2193","2220"
"용산구","4620. 삼각지역 14번 출구 앞(교통섬)","202310","1863","1853"
"용산구","4622. 한강중학교 앞 버스정류장","202310","502","486"
"용산구","4623. 라인프랜즈이태원점 앞","202310","249","121"
"용산구","4627. 효창공원앞역 5번출구 옆","202310","715","681"
"용산구","4629. 한강초교보도육교 앞","202310","1827","1878"
"강동구","3655. 둔촌신성미소지움아파트","202310","1397","1099"
"강북구","3703. 삼양입구사거리","202310","643","653"
"강북구","3707. 드래곤타워 앞","202310","1272","1254"
"성동구","534. 금호사거리","202310","553","561"
"강북구","3711. 월계2교 교차로","202310","119","113"
"강북구","3714. 송천센트레빌","202310","377","291"
"구로구","3902. 항동지구5단지 501동 앞","202310","429","417"
"구로구","3903. 현대아파트 앞","202310","979","997"
"구로구","3904. 테크노마트 앞","202310","3906","3898"
"구로구","3905. 희훈타워빌 앞","202310","2493","2415"
"성동구","4353. 코오롱디지털타워 3차앞","202310","2987","3017"
"성동구","4360. 르노삼성자동차 성수사업소 앞","202310","1362","1353"
"성동구","4362. 행당중학교 후문","202310","1169","1187"
"용산구","4625. 용산공원갤러리앞","202310","422","415"
"성동구","535. 응봉삼거리","202310","902","688"
"은평구","4653. 불광역 9번 출구 맞은편","202310","1206","1206"
"종로구","4708. 조계사앞사거리","202310","2134","2130"
"종로구","4710. 자교교회 앞","202310","1796","1799"
"강남구","3602. 한국지역난방공사강남지사","202310","604","688"
"강서구","3753. 공항중학교 버스정류장","202310","918","817"
"강서구","3756. 마곡힐스테이트 정문","202310","2415","2334"
"강서구","3761. 나이아가라관광호텔","202310","1362","1470"
"강서구","3763. 등촌태영아파트","202310","1882","1889"
"성동구","536. 행당역 2번출구 앞","202310","1290","1342"
"강서구","3765. 문소빌딩","202310","1096","1112"
"강서구","3767. 대원빌딩","202310","3124","3093"
"강서구","3772. 길성그랑프리텔아파트","202310","4642","4649"
"강서구","3775. 가양오토갤러리","202310","1883","1857"
"강서구","3776. 김포공항사거리","202310","841","917"
"강서구","3778. 김포공항입구 교차로","202310","3173","3015"
"강서구","3780. 등촌서광아파트","202310","5700","5585"
"강서구","3781. 강서아동복지센터","202310","234","278"
"강서구","3782. 겸재정선미술관","202310","2518","2398"
"성동구","537. 한양대후문역 부근","202310","2150","2130"
"강서구","3783. 마곡금호어울림아파트","202310","2223","2135"
"강서구","3784. 벽산아파트","202310","4178","4169"
"강서구","3787. 가양나들목","202310","1207","1223"
"강서구","3789. 염창나들목","202310","3901","4259"
"동대문구","4102. 휘경1동주민센터 앞","202310","1571","1596"
"동대문구","4103. 휘경sk뷰아파트 앞","202310","766","778"
"동대문구","4104. 외대앞역 교차로","202310","2006","1998"
"동대문구","4105. 서울교통공사사거리 교통섬","202310","1307","1297"
"서대문구","123. 문화촌 공원","202310","2971","2990"
"성동구","538. 답십리역 8번출구 앞","202310","1052","1244"
"동대문구","4108. 답십리파크자이아파트 앞","202310","4297","4885"
"동대문구","4110. 용두롯데캐슬리치아파트 앞","202310","2093","2080"
"동대문구","4113. 한국국방연구원 앞","202310","1804","1929"
"동대문구","4116. 이문e편한세상아파트 앞","202310","989","1215"
"동대문구","4117. 휘경119안전센터 앞","202310","1630","1579"
"동대문구","4121. 서울문화재단 앞","202310","2221","2252"
"동대문구","4122. 청계9가교차로 앞","202310","4052","4343"
"동대문구","4123. 배봉초교 교차로","202310","1657","1728"
"성동구","550. 서울시설공단 앞","202310","2142","2238"
"종로구","4703. 쌍용아파트2단지 정문","202310","231","40"
"종로구","4707. 청계3가 사거리","202310","1829","1775"
"중구","4753. 시청역 10번출구","202310","739","730"
"중구","4761. 중부경찰서앞사거리 건너편","202310","625","592"
"중구","4762. 국제빌딩","202310","720","677"
"중구","4768. 서울도시건축전시관","202310","4301","3814"
"중구","4772. 중앙일보","202310","206","185"
"광진구","539. 군자교교차로","202310","2689","2674"
"중구","4774. 을지로입구역 8번출구","202310","965","963"
"중구","4775. 을지로지하쇼핑센터","202310","993","973"
"중구","4776. 신세계면세점","202310","617","580"
"중구","4778. 대신파이낸스센터","202310","1527","1517"
"중구","4784. 중부경찰서앞 사거리","202310","722","708"
"중구","4785. 롯데시티호텔","202310","746","738"
"중구","4791. 명동역9번 출구","202310","1851","1775"
"마포구","4202. 프런트원(공덕역4번출구 앞)","202310","1238","1343"
"광진구","540. 군자역 7번출구 베스트샵 앞","202310","3554","3549"
"마포구","4206. 광흥창역5번출구","202310","790","790"
"마포구","4207. 아만티호텔 앞","202310","829","854"
"마포구","4208. 스타벅스(동교동) 앞","202310","1211","1267"
"마포구","4210. 가좌행복주택 앞","202310","1640","1655"
"마포구","4211. 시석빌딩 앞","202310","1361","1338"
"마포구","4212. 한화오벨리스크 앞","202310","1175","1076"
"마포구","4213. 마포구중앙도서관 정문 앞","202310","3243","3054"
"마포구","4214. JTBC 앞","202310","1483","1614"
"강서구","3760. 발산역 8번 출구","202310","3357","3314"
"강서구","3766. 강서문화센터","202310","458","346"
"광진구","542. 강변역 4번출구 뒤","202310","2711","2736"
"광진구","3853. 어린이대공원역 2번출구","202310","2064","1417"
"광진구","3860. 건국대학교 정문 앞","202310","2305","2257"
"광진구","3863. 동일로58길 입구","202310","1010","1001"
"광진구","3864. 광진소방서 앞","202310","2031","1879"
"광진구","3865. 이튼타워리버 2차","202310","2414","2400"
"광진구","3868. 자양한강도서관","202310","2638","2781"
"광진구","3873. 동서울우편집중국 앞","202310","1528","1493"
"광진구","3878. 장로회신학대학교 주기철 기념관","202310","185","139"
"도봉구","4076. 도봉통합복지센터 뒤 중랑천 변","202310","3165","3453"
"광진구","543. 구의공원(테크노마트 앞)","202310","3181","3248"
"강서구","3769. 증미역 2번출구","202310","3168","3412"
"강서구","3792. 화곡본동시장 입구","202310","1303","1238"
"강서구","3793. 더리브골드타워","202310","1294","1277"
"강서구","3794. 안양천합수부(현대3차아파트)","202310","1214","1385"
"강서구","3796. 송정역 3번출구 앞","202310","2397","2234"
"강서구","3797. 마곡수명산파크7단지 710동 앞","202310","994","984"
"강서구","3798. 그랜드아이파크아파트 앞","202310","8265","8302"
"강서구","3786. 강서힐스테이트 상가 앞","202310","1927","1377"
"구로구","3907. 신도림7차e편한세상아파트 806동 앞","202310","2307","2294"
"광진구","544. 광남중학교","202310","1784","1870"
"동대문구","4114. 휘경여중고삼거리","202310","2170","2495"
"서대문구","4253. 홍은도담도서관","202310","893","891"
"서초구","4319. 삼성전자R&D어린이집 뒤","202310","361","295"
"영등포구","4556. 리버뷰신안인스빌1차 후문","202310","2085","2049"
"영등포구","4557. 리버뷰신안인스빌2차 후문","202310","2270","2202"
"종로구","4705. 웰니스센터(민방위교육장 앞)","202310","2198","2209"
"강동구","3653. 강동리버스트4단지아파트 404동 앞","202310","571","616"
"강동구","3654. 강동리버스트4단지아파트 405동 앞","202310","440","482"
"강서구","3759. 이대서울병원","202310","3366","3353"
"광진구","546. 잠실대교북단 교차로","202310","3255","3250"
"서초구","4320. 신영체르니 아파트","202310","781","858"
"송파구","4452. 삼성SDS","202310","4341","4503"
"송파구","4453. 위례중앙푸르지오 201동 앞","202310","2372","2355"
"송파구","4457. 아산병원 기숙사 부근","202310","6503","6981"
"송파구","4458. 가락2동주민센터 인근","202310","1030","983"
"송파구","4460. 올림픽훼미리아파트 112동 앞","202310","1649","1677"
"송파구","4461. 한양3차아파트 3동 앞","202310","397","397"
"송파구","4462. 가락중학교 앞","202310","938","940"
"송파구","4463. 방이역 2번 출구","202310","1156","1157"
"광진구","548. 자양나들목","202310","3902","3846"
"송파구","4464. 올림픽공원 북2문 A","202310","2814","2815"
"송파구","4465. 건영아파트앞 사거리","202310","2425","2404"
"송파구","4468. 가락1동주민센터 ","202310","1778","1735"
"송파구","4469. 거여동 어울림아파트  102동앞","202310","921","923"
"송파구","4472. 송파파크데일 1단지 115동 건너편","202310","652","622"
"송파구","4473. 마천금호어울림 1차 102동앞","202310","374","375"
"송파구","4474. 가락현대 1차 11동 앞","202310","601","560"
"송파구","4475. 송파파인타운 4단지 403동","202310","729","662"
"송파구","4478. 문정근린공원2","202310","1484","1487"
"광진구","549. 아차산역 3번출구","202310","4626","4671"
"송파구","4479. 문정중학교","202310","254","236"
"송파구","4480. 가락시장 남1문 사거리","202310","1002","991"
"송파구","4481. 올림픽공원 북2문 B","202310","4970","4997"
"송파구","4483. 잠실나들목4","202310","3241","3599"
"송파구","4484. 잠실나루역4번출구뒤","202310","3358","3346"
"송파구","4485. 잠실나루역 고가하부","202310","819","688"
"송파구","4486. 홈플러스 잠실점","202310","3556","3563"
"송파구","4488. 문현중.고등학교 사이","202310","297","281"
"송파구","4490. 송파파인타운 10단지 1005동","202310","492","500"
"송파구","4491. 장지역 1번출구","202310","2246","2290"
"마포구","124. 서강대 정문 건너편","202310","1771","1655"
"동대문구","600. 휘경2동 주민센터","202310","508","486"
"송파구","4493. 마천사거리 2","202310","746","749"
"송파구","4496. 잠실 파크리오 120동 앞","202310","2379","2253"
"송파구","4497. 아시아선수촌아파트 교차로","202310","2546","2672"
"송파구","4499. 세양청마루 101동 앞","202310","709","599"
"송파구","4852. 서울복합물류 게이트 1","202310","1552","1530"
"송파구","4854. 가락시장역 2번 출구","202310","1977","1983"
"송파구","4855. 거여5단지 503동 앞","202310","843","845"
"송파구","4856. 올림픽공원 서1문 앞","202310","1497","1498"
"송파구","4859. 잠실나루 나들목","202310","2628","2620"
"동대문구","601. 용신동주민센터","202310","1355","1413"
"강북구","3718. 번동3단지 버스정류장","202310","1458","1736"
"강서구","3754. 신방화역 8번출구","202310","2939","2804"
"강서구","3764. 관문주유소(GS칼택스) 앞","202310","2430","2419"
"관악구","3803. 남서울중학교","202310","1711","1696"
"관악구","3804. 낙성대공원","202310","374","302"
"관악구","3806. 낙성대 교수아파트","202310","337","142"
"관악구","3807. 관악우체국 교차로","202310","730","776"
"관악구","3810. 신봉천주유소 B","202310","291","270"
"송파구","4454. 위례 포레샤인 1809동 부근","202310","527","176"
"동대문구","602. 장안동 사거리","202310","5848","6342"
"송파구","4857. 올림픽공원 장미광장","202310","1179","1177"
"종로구","4709. 천지인 오피스텔 앞","202310","160","124"
"종로구","4713. 현대 뜨레비앙 아파트 앞","202310","1553","1525"
"중구","4752. 삼성사이버빌리지아파트","202310","393","332"
"중구","4792. 퇴계로4가 교차로(중구청)","202310","2273","2264"
"중구","4793. 동대문역사문화공원역 5번출구","202310","1478","1449"
"강서구","3799. 국립항공박물관","202310","813","911"
"중랑구","4802. 새우개마을","202310","322","305"
"중랑구","4803. 상봉2동 주민센터 앞","202310","1463","1487"
"중랑구","4804. 동서울농협 앞","202310","2874","2948"
"중랑구","4807. 라코지스테이 앞","202310","786","791"
"중랑구","4808. 신내2동 주민센터 앞","202310","1114","996"
"중랑구","4809. 동성1,2차 아파트 앞","202310","2018","1626"
"중랑구","4811. 한양수자인아파트 앞","202310","879","360"
"중랑구","4812. 묵동 이마트 앞","202310","2311","2439"
"중랑구","4813. 망우지구대","202310","2602","2606"
"금천구","3956. 대륭테크노타운21차 앞","202310","1354","1366"
"금천구","3958. 롯데캐슬2차 마을버스 정류장(18804) 뒤편","202310","744","780"
"금천구","3959. 시흥사거리(시흥동 994-3 앞)","202310","1524","1697"
"금천구","3963. 에이스 하드웨어(시흥대로 396) 앞","202310","1465","1648"
"금천구","3966. 독산역1번출구 B","202310","3416","3919"
"영등포구","4579. 국회의사당 본관","202310","682","616"
"영등포구","4580. 국회제2의원회관","202310","631","630"
"영등포구","4581. 국회소통관","202310","751","739"
"영등포구","4582. 국회도서관","202310","864","821"
"영등포구","4583. 의정관","202310","488","433"
"영등포구","4584. 국회2문","202310","416","359"
"동작구","4152. 상도효성해링턴플레이스","202310","868","680"
"동대문구","605. 신설동역8번출구","202310","2127","2159"
"동작구","4153. 흑석동효사정앞","202310","436","285"
"동작구","4158. 노량진근린공원","202310","396","165"
"동작구","4162. 노량진1동 청소년독서실","202310","613","140"
"동작구","4167. 구로교 아래","202310","2316","1989"
"동작구","4169. 신대방삼거리","202310","2924","3160"
"서초구","4303. 매헌역 2번출구앞광역버스 정류장앞(22-297)","202310","1571","1570"
"서초구","4304. 서울고앞","202310","378","366"
"서초구","4305. 서일스포츠센터","202310","297","285"
"서초구","4306. 서래공원 앞","202310","1091","1045"
"서초구","4307. 고투몰 gate 15옆","202310","1446","1545"
"동대문구","606. 휘경공고앞","202310","885","1009"
"서초구","4309. 서초케이타운앞","202310","37","33"
"서초구","4310. 염곡동(염통골) 입구","202310","210","208"
"서초구","4312. 반포미도2차아파트 옆","202310","682","597"
"서초구","4313. 반포종합운동장","202310","860","876"
"서초구","4314. 탑성마을 버스정거장 옆","202310","51","7"
"서초구","4315. 이투스교육 앞","202310","503","489"
"서초구","4316. 고속터미널역 3번출구","202310","1163","717"
"서초구","4317. 양재근린공원","202310","2266","2348"
"서초구","4318. 방배역 2번 출구","202310","1443","1493"
"동대문구","607. 신이문역 2번출구","202310","1102","1312"
"강남구","3604. 삼성중앙역 5번출구","202310","974","849"
"강남구","3606. 신사동주민센터 옆","202310","1405","1443"
"강남구","3609. 언주초등학교 입구","202310","920","883"
"강남구","3610. 윗반마을 입구","202310","209","201"
"강남구","3611. 방죽마을 입구","202310","449","472"
"강남구","3612. 은곡마을","202310","795","955"
"강남구","3614. 은마아파트 입구 사거리","202310","1993","2002"
"강남구","3615. 서울 논현동우체국 앞","202310","671","477"
"동대문구","608. 전농삼성아파트","202310","425","426"
"강남구","3616. 역삼중학교 앞(체육관 방향)","202310","443","440"
"강남구","3618. 서울율현초교 삼거리","202310","1111","1232"
"강남구","3620. 청담역 11번 출구","202310","335","93"
"강남구","3621. 휘문고교 사거리","202310","421","285"
"강남구","3622. 은마아파트입구 사거리(1)","202310","361","360"
"강남구","3623. 일원에코파크 앞(개포로 방면)","202310","657","649"
"강남구","3624. 대모산입구역 7번 출구 앞","202310","345","308"
"강남구","3627. 압구정나들목","202310","2869","3000"
"강남구","3628. 역삼1동 주민센터","202310","1458","1724"
"동대문구","609. 제기2교","202310","2661","2694"
"강남구","3629. 청담사거리(신한오피스텔빌딩 앞)","202310","326","525"
"강남구","3630. 개포우성6차아파트 정문 앞","202310","626","573"
"양천구","4528. 양천구청역 1번출구","202310","1857","1763"
"중구","4796. 부산은행","202310","2553","2479"
"영등포구","4585. 국회6문","202310","509","502"
"강동구","3676. 강동리엔파크9단지","202310","802","856"
"강동구","3685. 강동리엔파크14단지(1401동 앞)","202310","1070","1044"
"노원구","4002. 상계주공 14단지 상가 앞","202310","1213","1268"
"노원구","4003. 상계초교 입구 교차로 명주빌딩 앞","202310","2411","2421"
"마포구","125. 서강대 남문 옆","202310","229","237"
"동대문구","610. 동대문중 교차로","202310","1955","1887"
"노원구","4004. 당고개입구오거리 당현천변","202310","2160","2140"
"노원구","4005. 중계2차 한화꿈에그린 101동 인근","202310","1636","1607"
"노원구","4007. 노원 을지대학교 병원","202310","3331","3663"
"노원구","4008. 하계 어린이 공원","202310","1616","1638"
"노원구","4009. 월계프라자","202310","1051","378"
"노원구","4011. 월계 센트럴 아이파크","202310","1773","2202"
"노원구","4013. 중계 롯데마트","202310","2716","2568"
"노원구","4014. 당고개역 3번 출구","202310","1206","1179"
"노원구","4017. 월계 청백1단지 아파트 정류장","202310","672","298"
"노원구","4018. 상계주공15단지 버스정류소","202310","2327","2330"
"동대문구","612. 시립동부병원 앞 사거리","202310","3738","3684"
"노원구","4019. 상계주공10단지 버스정류소","202310","1918","1878"
"노원구","4020. 중계동 성모빌딩 앞 ","202310","2477","2478"
"노원구","4021. 중계본동 입구","202310","311","150"
"노원구","4023. 월계역 1번 출구","202310","1554","1804"
"노원구","4024. 꿈의숲 SK뷰 아파트","202310","2243","2198"
"노원구","4025. 한천교 동편","202310","1620","1739"
"노원구","4026. 상계주공1단지아파트","202310","2141","2068"
"노원구","4028. 한일유앤아이아파트 105동 인근","202310","1538","1476"
"노원구","4029. 청소년수련관 후문","202310","6306","6682"
"노원구","4032. 불암주유소 앞","202310","2034","1988"
"동대문구","613. 신설동역 10번출구 앞","202310","3785","3850"
"노원구","4033. 녹천역 4번 출구 옆","202310","747","784"
"도봉구","4054. 창동한신아파트 버스정류소","202310","926","797"
"도봉구","4058. 다락원체육공원 전망대 입구","202310","768","819"
"도봉구","4062. 평화도봉공원 주변","202310","1537","1541"
"도봉구","4064. 신창아파트 입구 앞","202310","616","615"
"도봉구","4065. 창동역 1번출구 앞","202310","5088","5279"
"송파구","4863. 잠실나들목5","202310","813","932"
"노원구","4031. 청암예술학교 앞","202310","2092","2118"
"동대문구","614. 용두동 사거리","202310","3781","3803"
"도봉구","4073.방아골종합사회복지관","202310","1145","1005"
"성북구","4406. 장곡초등학교 앞","202310","1440","1408"
"강동구","3657. 서울천호동우체국","202310","3028","2980"
"강동구","3658. 프라이어팰리스아파트","202310","1157","1150"
"강동구","3659. 명일초등학교 옆","202310","398","307"
"강동구","3661. 명일동신동아아파트 앞","202310","554","554"
"강동구","3663. 암사정수센터교차로(강동롯데캐슬퍼스트아파트)","202310","508","406"
"강동구","3664. 맥도날드 서울둔촌DT점 앞","202310","4091","4080"
"강동구","3665. 고덕센트럴 아이파크상가 앞","202310","925","890"
"동대문구","615. 용두동 래미안허브리츠아파트 앞","202310","1967","1965"
"강동구","3668. 성내삼성아파트","202310","4953","5306"
"강동구","3671. 둔촌동역교차로","202310","3229","3214"
"강동구","3673. 강동리버스트6단지","202310","692","802"
"강동구","3674. 강동리버스트7단지","202310","652","733"
"강동구","3675. 강동리버스트8단지","202310","819","828"
"강동구","3656. 둔촌푸르지오아파트","202310","2440","2455"
"강동구","3680. 강동역3번출구","202310","5217","5221"
"강동구","3681. 길동 마루빌딩","202310","5767","6256"
"동대문구","616. 서울시립대 정문 앞 A","202310","452","190"
"강동구","3682. 길동 동호빌딩","202310","705","704"
"강동구","3683. KT&G강동지사","202310","2094","2269"
"강서구","3770. 남부순환로 205","202310","1204","927"
"구로구","3908. 오류동 다숲오피스텔 앞","202310","1117","1447"
"노원구","4016. 노원 마들스타디움","202310","1408","1409"
"송파구","4862. 성내교 남단","202310","737","648"
"송파구","4860. 가락쌍용2차아파트 103동","202310","1083","1074"
"양천구","4507. 신정제일시장","202310","1569","1621"
"동대문구","617. 청솔우성아파트 앞","202310","2242","2502"
"양천구","4508. 유원목동아파트 103동 앞","202310","4824","4977"
"양천구","4509. 서울영상고교 입구","202310","5623","5790"
"양천구","4510. 신정네거리역 교차로","202310","2305","2336"
"양천구","4512. 목동13_14단지 사거리","202310","1608","1323"
"양천구","4514. 목동성당 앞","202310","4088","3563"
"양천구","4515. 동문굿모닝탑","202310","5272","5247"
"양천구","4517. 성보하이드로빌딩","202310","2066","2101"
"양천구","4518. 청기와빌딩","202310","1421","1591"
"양천구","4519. 양원보도육교","202310","1019","1011"
"영등포구","227. 양평2나들목 보행통로 입구","202310","3964","4692"
"양천구","4520. 대성유니드아파트","202310","1572","2126"
"양천구","4522. 신곡시장","202310","2730","3671"
"양천구","4523. 구립양천어르신요양센터","202310","181","73"
"양천구","4526. 목동아파트2단지 222동 앞","202310","1908","1922"
"양천구","4527. 목동신시가지아파트6단지","202310","3076","3126"
"은평구","4657. 본 서부병원 교차로 사거리","202310","2424","2422"
"은평구","4658. 녹번역1번출구앞","202310","749","720"
"은평구","4659. 신진과학기술고등학교 버스정류장(응암시장 방면)","202310","1637","1699"
"은평구","4663. 불광역3,6호선 버스정류장(동명여고 방면)","202310","1531","1493"
"은평구","4665. 응암역3번 출구(서부경찰서 방면)","202310","722","812"
"영등포구","228. 선유도역 3번출구 앞","202310","5941","6123"
"은평구","4667. 폭포동입구 교차로","202310","488","365"
"은평구","4668. 기자촌사거리 B","202310","187","121"
"은평구","4671. 청구성심병원 앞","202310","1027","1039"
"은평구","4672. 준빌딩 앞","202310","449","457"
"은평구","4674. 녹번역e편한세상 캐슬 정문 앞","202310","1419","1395"
"중구","4794. 서울역 서부교차로(3)","202310","1856","1918"
"성동구","4367. kt 행당빌딩 앞","202310","1763","1826"
"강남구","3634. 국악고교 앞 교차로","202310","601","601"
"강서구","3774. 마곡9단지 910동 상가앞","202310","2380","2404"
"영등포구","229. 양평1 보행육교 앞","202310","3694","3701"
"강서구","3801. 이랜드글로벌R&D센터","202310","337","335"
"노원구","4027. 한내 행복발전소 옆","202310","4230","4370"
"노원구","4036. 하계역 6번출구","202310","2924","3040"
"성북구","4408. 돌곶이역 앞","202310","3214","3630"
"양천구","4530. 방아다리어린이공원","202310","1047","913"
"중랑구","4815. 중랑데시앙플렉스 앞","202310","718","728"
"송파구","4864. 송파사거리","202310","4639","4663"
"송파구","4865. 한성백제역 1번출구 뒤","202310","4656","4669"
"송파구","4867. 가락대림아파트 앞","202310","1457","1460"
"도봉구","4077. 도봉제1교","202310","2632","2870"
"마포구","126. 서강대 후문 옆","202310","1548","1538"
"영등포구","231. 남부고용노동지청 남측","202310","3114","3075"
"영등포구","4576.보라매sk뷰 108동 앞","202310","1413","1486"
"영등포구","4578.보라매sk뷰","202310","630","563"
"강동구","3672. 고덕중학교 후문","202310","49","46"
"동작구","4175. 대방역2번출구","202310","1675","1775"
"노원구","4035. 휴플러스 수락한신아파트 101동 앞","202310","823","813"
"중구","4777. 약수동 주민센터","202310","321","319"
"영등포구","4552. 코레일유통본사","202310","1678","1679"
"영등포구","4553. 당산삼성2차아파트","202310","4041","3957"
"영등포구","4555. 대림우성2차아파트","202310","834","848"
"영등포구","4558. 대영중고 후문","202310","1758","1901"
"영등포구","232. 양평우림 이비즈센타 앞","202310","3754","3710"
"영등포구","4559. 신길역 2번출구","202310","2489","2167"
"영등포구","4560. 양평동성원아파트","202310","2836","2939"
"영등포구","4561. 양평역 1번출구","202310","5575","5454"
"영등포구","4563. 여의도 은하아파트","202310","1050","1044"
"영등포구","4564. 63스퀘어","202310","3818","4250"
"영등포구","4565. 영등포 신세계백화점","202310","7987","7974"
"영등포구","4566. 대림성원상떼빌아파트","202310","2927","3053"
"영등포구","4567. 한림대학교 강남성심병원 신관","202310","2208","2337"
"영등포구","4568. 영등포로터리","202310","1469","1455"
"영등포구","4569. 힐스테이트클래시안아파트","202310","1548","1586"
"영등포구","233. 양평1동 YP센터 앞","202310","1129","1174"
"영등포구","4571. 문래동롯데캐슬아파트","202310","6342","6508"
"영등포구","4573. 두산위브아파트","202310","811","817"
"영등포구","4574. 영등포시장역 포레나영등포","202310","5820","5843"
"영등포구","4575. 대림동 e편한세상영등포아델포레","202310","3355","3530"
"은평구","4676. 갈현1동 주민센터","202310","641","650"
"은평구","4677. 백련산 SK뷰 아이파크 해모로 아파트 앞","202310","1506","1551"
"동작구","4171. 우성아파트 앞","202310","4444","4925"
"동작구","4173. 중대후문 마을버스정류장","202310","934","835"
"구로구","3910. 목양전원교회 앞 로터리","202310","458","476"
