대여소 그룹,팀명,대여소 명,대여 건수
마포구,상암1팀,436. 이대역 5번출구,953
중랑구,중랑3팀,4808. 신내2동 주민센터 앞,954
금천구,천왕3팀,3983. 금천구청역 1번 출구,956
동대문구,훈련원4팀,630. 동대문구 보건소,958
마포구,상암1팀,4206. 광흥창역5번출구,958
관악구,이수2팀,2128. 관악구청교차로,958
동대문구,훈련원4팀,4107. 장안동근린공원 입구,959
서대문구,상암1팀,135. 명물길 원형무대 앞,959
종로구,훈련원1팀,3411.종묘,959
구로구,천왕1팀,1936. 개봉역 1번 출구 자전거보관서쪽,959
용산구,세종로 4팀,4603. 한강GS에클라트 건너편 교통섬,960
은평구,상암3팀,960. 구파발역 환승센터,960
강북구,도봉4팀,1519. 세븐일레븐 수유장미원점 앞,960
성동구,중랑2팀,520. 상왕십리역 4번 출구 앞,961
성북구,훈련원2팀,1360. 정릉역,961
영등포구,영남3팀,251. 서울지방병무청 버스정류장,962
송파구,학여울2팀,4880. 송파청소년센터,963
서대문구,상암1팀,198. 충정2교,963
중구,훈련원1팀,430. KEB하나은행 장충동지점,964
송파구,천호2팀,4469. 거여동 어울림아파트 102동앞,964
서초구,이수3팀,2509. 심산기념문화센터,965
송파구,학여울2팀,1266. 문정동 글샘 공원,965
양천구,개화4팀,713. 양서중학교 옆,965
노원구,도봉1팀,1628. 노일초등학교 앞,967
영등포구,영남3팀,298.KBS 연구동 건너편,968
송파구,천호2팀,4499. 세양청마루 101동 앞,969
관악구,이수2팀,2198.사랑의병원,971
서대문구,상암2팀,3101. 서대문구청,973
금천구,천왕3팀,1829. 홈플러스 금천점 앞,973
강남구,이수1팀,"2359. 국립국악중,고교 정문 맞은편",973
영등포구,영남1팀,3221.서울특별시 남부교육지원청,973
영등포구,영남3팀,299.여의도 순복음교회,973
강남구,학여울1팀,2315. 봉은사역 5번출구 옆,973
동대문구,훈련원4팀,639. 서울시립대 후문,974
마포구,상암1팀,416. 상암월드컵파크 1단지 교차로,975
서대문구,상암1팀,3116.신촌역 4번출구,975
용산구,세종로3팀,810. 이태원지하보도,976
중랑구,중랑3팀,4835. 망우동 본죽 앞,977
관악구,영남2팀,2145. 은천초등학교 육교,977
성북구,훈련원2팀,1388. 돈암초교입구 버스정류장(한성대입구역 방면),978
송파구,천호2팀,4857. 올림픽공원 장미광장,978
동작구,영남2팀,2084.e편한세상 상도노빌리티 앞,980
금천구,천왕3팀,3963. 에이스 하드웨어(시흥대로 396) 앞,980
강서구,개화2팀,1187. 강서수산물도매시장,981
서대문구,상암1팀,3113.독립문역사거리,981
강북구,도봉4팀,1528. 삼각산동 주민센터,982
성동구,중랑2팀,538. 답십리역 8번출구 앞,984
도봉구,도봉3팀,1775.신원리베르텔 앞,985
서초구,이수3팀,2503. 반포1동 서초빌딩 앞,986
송파구,천호2팀,2627.문정시영아파트 5동 앞 공원,986
강서구,개화2팀,1130. 화곡본동시장 버스정류장,986
성동구,중랑2팀,3545.한양대역 1번출구,987
송파구,학여울2팀,4886. 배명고등학교 건너편,988
마포구,상암1팀,4224. 서부운전면허시험장,989
중구,세종로1팀,391. 시립미술관,989
종로구,세종로2팀,4707. 청계3가 사거리,990
성동구,중랑2팀,4370. 서울숲IT캐슬 앞,991
강남구,학여울1팀,2325. 대치삼성아파트 앞 교차로,993
송파구,천호2팀,4855. 거여5단지 503동 앞,994
마포구,상암1팀,3008.DMC역7번출구,996
마포구,상암1팀,402. 상암월드컵파크 9단지 앞,997
중구,훈련원1팀,476.광희문,997
성북구,훈련원2팀,1303. 돈암초교 입구,998
도봉구,도봉3팀,4074. 도봉구육아종합지원센터(창동),998
송파구,천호2팀,1256. 문정현대아파트 교차로,999
관악구,영남2팀,2185. 대학동 고시촌,1001
은평구,상암3팀,954. 은평뉴타운구파발9단지,1001
성동구,중랑2팀,518. 청계천 박물관 앞,1002
성북구,훈련원2팀,1364. 성북동 치안센터 앞,1002
마포구,상암1팀,121. 마포소방서 앞,1003
관악구,이수2팀,2167. 낙성대역 1번출구,1004
서대문구,상암2팀,195. 모래내고가차도,1012
송파구,학여울2팀,2603. 송파 글마루 도서관,1013
은평구,상암3팀,4671. 청구성심병원 앞,1013
금천구,천왕3팀,3956. 대륭테크노타운21차 앞,1014
동대문구,훈련원3팀,656. 영휘원 교차로,1015
은평구,상암2팀,948. 디지털미디어 시티역 4번출구(DMC역),1017
은평구,상암3팀,"4663. 불광역3,6호선 버스정류장(동명여고 방면)",1018
종로구,세종로2팀,328. 탑골공원 앞,1018
관악구,이수2팀,2122. 낙성대로 입구,1019
마포구,상암1팀,4211. 시석빌딩 앞,1020
동작구,이수2팀,2036. 정금마을 마을버스정류장,1020
양천구,개화2팀,4530. 방아다리어린이공원,1021
강동구,천호1팀,1049. 강일리버파크 10단지,1023
송파구,천호2팀,4856. 올림픽공원 서1문 앞,1024
양천구,영남1팀,748. 목동운동장,1024
서초구,이수3팀,2271. 내방역 8번출구 앞,1024
광진구,중랑1팀,3873. 동서울우편집중국 앞,1024
서초구,이수3팀,2215. 반포종합운동장 입구,1024
송파구,학여울2팀,2634.위례포레샤인아파트 2318동,1025
노원구,도봉1팀,1634. 당고개공원 대여소,1026
서초구,이수3팀,2214. 신반포역 2번출구 앞,1027
송파구,학여울2팀,1240. 문정 법조단지4,1027
도봉구,도봉3팀,4054. KT프라자도봉점 맞은편,1028
구로구,천왕1팀,1981. 천왕이펜하우스5단지 앞,1029
송파구,학여울2팀,1217. 송파파인타운 7단지,1029
중구,세종로2팀,318. 광교사거리 남측,1029
성북구,훈련원2팀,1349. 월계2교 버스정류장 앞,1030
강동구,천호1팀,1026. 대명초교 입구 교차로,1030
구로구,천왕1팀,2820.신세기아파트 앞,1032
양천구,개화4팀,720. 서울강월초등학교 앞,1033
성북구,훈련원2팀,1343. 한성대7번출구 앞,1036
서대문구,상암1팀,180. 충정로역 7번출구 아래,1036
송파구,천호2팀,1230. 송파중학교 정문,1037
도봉구,도봉3팀,4083.도봉아이나라도서관 앞,1038
송파구,천호2팀,2654.올림픽선수촌아파트 136동 앞,1038
송파구,학여울2팀,2657.송파 파인타운 11단지,1038
도봉구,도봉3팀,1772.시립도봉노인복지관 버스정류소,1041
마포구,상암1팀,125. 서강대 남문 옆,1041
마포구,상암1팀,405. DMC빌 앞,1042
중구,훈련원1팀,4793. 동대문역사문화공원역 5번출구,1042
마포구,상암1팀,185. 마포 신수공원 앞,1042
강남구,학여울1팀,2405. 청담공원앞 교차로,1042
동작구,이수2팀,2037. 동작역 5번출구 동작주차공원,1044
중랑구,중랑3팀,4803. 상봉2동 주민센터 앞,1045
강북구,도봉4팀,1557.신창교,1046
도봉구,도봉3팀,1770.도봉한신아파트 주변,1048
중구,훈련원1팀,372. 약수역 3번출구 뒤,1049
양천구,개화4팀,710. 금옥여고보도육교,1050
용산구,세종로 4팀,850. KCC용산월츠타워,1050
노원구,도봉1팀,4002. 상계주공 14단지 상가 앞,1051
중랑구,중랑3팀,1468.먹골역 7번 출구,1051
영등포구,영남1팀,4588.양남사거리2,1052
강남구,학여울1팀,3651. 개포동역 4번출구,1053
서초구,이수2팀,2228.뒷벌공원 옆,1053
강동구,천호1팀,1073.SSTS 몰 앞,1054
성북구,훈련원2팀,1326. 상월곡역 1번출구,1055
금천구,천왕3팀,1828. 한양수자인아파트 앞,1056
강동구,천호1팀,1016. 해뜨는 주유소옆 리엔파크 109동앞,1061
마포구,상암1팀,4202. 프런트원(공덕역4번출구 앞),1061
서초구,이수3팀,2259. 잠원역 3번-4번 출구사이,1061
강남구,학여울2팀,2420.학여울역 사거리(LG베스트샵 앞),1061
영등포구,영남3팀,250. 대림아파트 사거리,1062
동작구,영남2팀,2020. 장승배기역2번출구뒷편쪽,1062
중랑구,중랑3팀,4826. 홈플러스 면목점,1064
서초구,이수3팀,2266. 서초역 3번출구,1066
마포구,상암1팀,122. 신성기사식당 앞,1067
강남구,학여울1팀,2317. 삼성도로공원,1068
강서구,개화4팀,1145. 곰달래 문화복지센터 1-2,1068
서초구,이수1팀,2251. 더케이호텔 입구(양재2),1069
금천구,천왕2팀,1840. 솔브레인이엔지 뒤편,1069
노원구,도봉2팀,1671. 인덕대학교,1070
노원구,도봉1팀,1696.수락리버시티4단지,1072
강북구,도봉4팀,1553.예수그리스도후기성도교회 앞,1073
중구,세종로1팀,4797. KG타워 앞,1073
송파구,학여울2팀,1296. 석촌호수교차로 (송파나루근린공원 앞),1075
서초구,이수3팀,2504. 신사역 4번출구 뒤,1075
중랑구,중랑3팀,1405. 망우역 1번출구,1076
마포구,상암1팀,440. 하늘공원 입구,1077
마포구,상암1팀,4216. 망원정 앞,1078
성동구,중랑2팀,3525. 금호스포츠센터앞,1078
서초구,이수3팀,2528.함지박 사거리,1079
송파구,천호2팀,4860. 가락쌍용2차아파트 103동,1079
은평구,상암3팀,903. 은평뉴타운 아이파크,1080
용산구,세종로3팀,864.순천향대학병원(한남오거리),1080
관악구,영남2팀,2174. 삼성디지털프라자관악점,1081
노원구,도봉1팀,1659. 중계동 을지중학교,1082
강동구,천호1팀,1068.명일파출소,1082
은평구,상암3팀,919. 서울혁신파크,1083
마포구,상암1팀,4212. 한화오벨리스크 앞,1084
마포구,상암1팀,408. LG CNS앞,1085
강남구,이수3팀,2362. 신사동 가로수길 입구,1086
은평구,상암3팀,963. 대호프라자아파트,1087
중랑구,중랑3팀,1474.서울중랑우체국,1087
송파구,천호2팀,4463. 방이역 2번 출구,1088
양천구,개화4팀,714. 한국SGI 양천문화회관 앞,1089
도봉구,도봉3팀,1750. 창포원 남쪽 입구,1090
마포구,상암1팀,150. 서강대역 2번출구 앞,1090
성북구,훈련원2팀,4420. 성북구 한예종 캠퍼스 별관,1091
동대문구,훈련원3팀,647. 신이문역 1번출구,1091
도봉구,도봉3팀,1715. 서울특별시교육청도봉도서관,1091
강북구,도봉4팀,1526. 수유동 채선당앞,1092
광진구,중랑1팀,3505. 신양초교앞 교차로,1093
마포구,상암1팀,129. 신촌역(2호선) 6번출구 옆,1093
양천구,개화4팀,777.신월6차보람아파트 앞,1094
강남구,학여울2팀,2408. 강남한양수자인아파트,1094
도봉구,도봉3팀,1734. 쌍문현대1차아파트 108동 앞,1095
강서구,개화1팀,3787. 가양나들목,1095
강남구,학여울2팀,2411. 세곡동 성당,1095
영등포구,영남3팀,235. 신길동 우리은행 옆,1095
성북구,훈련원2팀,1346. 길음8골어린이공원 옆,1095
마포구,상암1팀,407. 마포구 육아종합지원센터,1095
서대문구,상암1팀,115. 마스타 빌딩 앞,1097
동대문구,훈련원3팀,676.FITI시험연구원 앞,1099
은평구,상암3팀,4653. 불광역 9번 출구 맞은편,1099
마포구,상암1팀,156. 서울서부지방법원 앞,1099
중구,세종로2팀,324. 신세계백화점 본점 앞,1100
양천구,개화4팀,733. 신정이펜하우스314동,1101
송파구,학여울2팀,4893. 문정법조단지12,1102
강동구,천호1팀,3658. 프라이어팰리스아파트,1103
도봉구,도봉3팀,"1735. 도봉역 1,2번 출구사이 건너편",1103
영등포구,영남1팀,4601.양평역2번출구 뒤,1105
중구,훈련원1팀,336. 티마크 호텔 앞,1106
광진구,중랑1팀,3529. 어린이대공원정문,1107
강남구,학여울1팀,2418.봉은사역 7번 출구,1108
도봉구,도봉3팀,1719. 신도봉사거리 버스정류장,1110
서초구,이수1팀,2273. 일동제약 사거리,1111
서초구,이수2팀,4318. 방배역 2번 출구,1115
중구,세종로 4팀,4794. 서울역 서부교차로(3),1116
동대문구,훈련원4팀,654. 전농동 텃골공원,1117
중구,세종로2팀,4778. 대신파이낸스센터,1117
도봉구,도봉3팀,1771.성원APT버스정류소,1117
종로구,훈련원1팀,457. 종로꽃시장 입구 옆,1118
마포구,상암1팀,3007.MBC 앞,1121
금천구,천왕2팀,1839. 수출의 다리 아래,1121
동대문구,훈련원3팀,665.이문동 쌍용아파트 정문,1122
강남구,학여울1팀,2365. K+ 타워 앞,1122
종로구,훈련원1팀,455. 종로6가역 버스정류장(동대문 방향),1122
도봉구,도봉3팀,1746. 다이소방학점 앞,1123
마포구,상암1팀,4208. 스타벅스(동교동) 앞,1123
양천구,개화4팀,725. 양강중학교앞 교차로,1124
강북구,도봉4팀,1548. 북서울 꿈의숲 서문,1125
송파구,천호2팀,"2626.경찰병원역 1,2번 출구 사이",1125
관악구,이수2팀,2148. 낙성대역 3번출구 뒤,1125
은평구,상암2팀,930. 구 서부경찰서 건너편,1125
강남구,학여울1팀,2372. 대치역 사거리,1125
금천구,천왕3팀,1806. 에이스하이엔드타워9차 앞,1125
광진구,중랑1팀,552. 대림아크로리버 앞,1127
성북구,훈련원2팀,1395.래미안장위포레카운티(102동),1129
종로구,세종로1팀,305. 종로구청 옆,1130
동작구,이수2팀,2095.경문고등학교 앞,1132
서초구,이수1팀,2206. 언남초등학교 앞,1132
금천구,천왕3팀,1862.스타즈호텔독산 빌딩 앞,1132
성동구,중랑2팀,536. 행당역 2번출구 앞,1133
서대문구,상암2팀,177. 북가좌 초등학교,1133
양천구,영남1팀,762. 오목로 무중력지대 앞,1134
강서구,개화2팀,5076. 메이필드호텔앞,1134
서대문구,상암1팀,138. 신촌동 제1공영주차장 앞,1135
금천구,천왕3팀,1821. 홈플러스 시흥점 맞은편 다비치안경 앞,1136
강서구,개화2팀,"5056. 마곡역4,5번출구",1137
송파구,천호2팀,1207. 마천중앙시장,1137
은평구,상암3팀,982. 녹번초등학교(서오릉로),1138
중랑구,중랑3팀,4837. 양원지구 힐데스하임 앞,1138
강남구,이수3팀,3606. 신사동주민센터 옆,1138
송파구,학여울2팀,4497. 아시아선수촌아파트 교차로,1138
양천구,개화4팀,750. 연의근린공원 건너편,1139
강서구,개화2팀,3792. 화곡본동시장 입구,1140
양천구,개화4팀,759. 보아스아파트 앞,1140
금천구,천왕3팀,1856. 모두의학교,1145
도봉구,도봉3팀,1752. 창동 주공 4단지 입구 옆,1146
서초구,이수1팀,2245.양재초등학교 맞은편,1146
중구,훈련원1팀,389. 을지로4가역 1번출구,1146
중랑구,중랑3팀,1464.중화역 4번출구,1149
노원구,도봉1팀,4034. 상계근린공원 운동장 앞,1149
양천구,천왕1팀,743. 현대6차아파트 101동 옆,1150
중구,세종로 4팀,399. 서울역 센트럴 자이아파트,1150
강동구,천호1팀,1033. 고덕동 아남아파트,1150
도봉구,도봉3팀,1722. 창동청소년수련관,1151
양천구,영남1팀,4536. 양천해누리체육공원,1154
동대문구,훈련원4팀,604. 답십리초등학교 옆 공원,1154
성북구,훈련원2팀,1368. 성신여대입구 교차로,1157
노원구,도봉2팀,4039. 서울시 북부여성발전센터,1157
노원구,도봉1팀,4042. 상계문화정보도서관,1159
성동구,중랑2팀,4362. 행당중학교 후문,1161
서초구,이수3팀,2277. 길마중4교 하부,1162
노원구,도봉1팀,1654. 당고개입구 오거리,1163
종로구,세종로2팀,354. 포르투갈 대사관 앞,1165
동대문구,훈련원4팀,628. 휘봉고등학교 앞,1165
강남구,이수3팀,2302. 교보타워 버스정류장(신논현역 3번출구 후면),1167
강북구,도봉4팀,1527. 미아역 1번 출구 뒤,1167
양천구,개화4팀,4520. 대성유니드아파트,1170
광진구,중랑1팀,515. 광양중학교 앞,1170
영등포구,영남3팀,4576.보라매sk뷰 108동 앞,1173
관악구,이수2팀,3311.서울대입구역 4번 출구,1176
도봉구,도봉3팀,1748. 피자헛 앞(도봉병원 옆),1177
은평구,상암3팀,904. 은평뉴타운 푸르지오,1178
강동구,천호1팀,1060. 천일초교 사거리,1179
강서구,개화2팀,2731.명덕고교,1179
강북구,도봉4팀,1564.4.19민주묘지역 1번출구,1180
서대문구,상암2팀,188. 홍은동 정원여중 입구,1181
송파구,천호2팀,1300. 오륜사거리,1182
광진구,중랑1팀,3516. 구의아리수정수센터앞,1185
중랑구,중랑3팀,1430. 중랑구청,1186
노원구,도봉1팀,1651. 상계동 우방유쉘아파트 앞,1188
용산구,세종로 4팀,836. 현대자동차서비스 앞,1189
강남구,학여울1팀,2369. KT선릉타워,1190
동대문구,훈련원3팀,4110. 용두롯데캐슬리치아파트 앞,1190
성북구,훈련원2팀,4411. 동산어린이공원 앞,1193
종로구,세종로2팀,335. 종로3가역 15번출구 앞,1194
송파구,천호2팀,1253. 오금역 3번 출구 뒤,1196
금천구,천왕3팀,1833. 독산역 1번출구 앞 자전거보관소,1197
중랑구,중랑3팀,1469.먹골역 4번출구,1199
중랑구,중랑3팀,1465.중랑공영차고지 옆,1201
서초구,이수3팀,2524.반포쇼핑타운 8동 앞,1202
종로구,훈련원1팀,344. 성균관대 E하우스 앞,1202
양천구,개화4팀,706. 신정네거리역,1204
강서구,개화1팀,2743.동신아파트 104동 앞,1205
송파구,학여울2팀,4467. 한림연예예술고등학교,1205
종로구,훈련원1팀,3423.현대그룹(본사),1205
강남구,학여울1팀,2429.압구정로데오역 6번출구,1205
동작구,이수2팀,2082.7호선 이수역7번출구,1206
송파구,학여울2팀,4875. 위례포레샤인13단지,1207
관악구,이수2팀,3816. 관악 GSfresh,1208
송파구,학여울2팀,4456. 위례포레샤인 2310동 부근,1210
광진구,중랑1팀,3523. 건국대학교 과학관(이과대) 앞,1212
성동구,중랑2팀,4367. kt 행당빌딩 앞,1212
종로구,세종로2팀,464. 삼청동 골목,1212
서초구,이수3팀,2515.서초초등학교 후문,1212
금천구,천왕3팀,3959. 시흥사거리(시흥동 994-3 앞),1214
종로구,세종로1팀,307. 서울역사박물관 앞,1214
노원구,도봉1팀,2920.상계중학교(당현2교사거리),1214
관악구,영남2팀,2156. 신림푸르지오아파트,1214
종로구,훈련원1팀,359. 원남동사거리,1215
도봉구,도봉3팀,1716. 하나로마트 창동점,1217
강남구,학여울2팀,2387. 래미안강남힐즈 사거리,1218
광진구,중랑1팀,3507. 어린이회관,1218
강서구,개화1팀,3795. 공항신성빌딩 앞,1219
중랑구,중랑3팀,4828. 신내동 한살림 중랑지구 앞,1220
광진구,중랑1팀,3864. 광진소방서 앞,1220
서대문구,상암2팀,3123.DMC파크뷰자이1단지 110동 앞,1221
관악구,이수2팀,2116. 에이스에이존빌딩,1221
영등포구,영남3팀,4590. KRX한국거래소(2),1223
중구,세종로 4팀,485.서울역5번출구,1223
관악구,영남2팀,2191.대학동주민센터,1225
강서구,개화2팀,3767. 대원빌딩,1225
강남구,학여울1팀,3628. 역삼1동 주민센터,1226
종로구,훈련원1팀,358. 성대입구 사거리,1227
금천구,천왕3팀,3984. 가산롯데아이티캐슬,1227
강남구,학여울1팀,2415.한티역 롯데백화점 앞,1228
마포구,상암1팀,437. 대흥역 1번출구,1228
송파구,학여울2팀,1247. 문정 법조단지11,1230
도봉구,도봉3팀,1729. 파리바게트앞,1231
송파구,천호2팀,1271. 송파도서관,1232
도봉구,도봉3팀,1754. 창동시장입구 사거리,1232
서초구,이수3팀,2529.우리은행 방배동지점 앞,1233
강동구,천호1팀,1015. 샛마을 근린공원,1233
양천구,개화4팀,737. 장수공원,1235
중구,세종로2팀,321. KEB 하나금융그룹 명동사옥 옆,1235
성북구,훈련원2팀,4406. 장곡초등학교 앞,1236
강서구,개화1팀,1178. 개화산역 2번 출구,1238
강북구,도봉4팀,1560. 도봉세무서 앞,1239
구로구,천왕1팀,1930. 개봉지구대 개봉치안센터,1242
성북구,훈련원2팀,1394.길음뉴타운 래미안9단지,1244
성북구,훈련원2팀,1339. 삼성전자서비스 성북센터,1245
종로구,세종로1팀,3405.파크팰리스,1246
동작구,영남2팀,2012. 대림사거리(동작상떼빌아파트),1247
동작구,이수2팀,2034. 사당역 7번출구쪽,1248
송파구,학여울2팀,4869. 잠실나들목6,1249
영등포구,영남3팀,3204.도림고가도로 밑,1251
서초구,이수3팀,2523.뉴코아 킴스클럽 앞,1251
서대문구,상암1팀,162. 봉원고가차도 밑,1252
서대문구,상암2팀,3131.연가교 교차로,1252
금천구,천왕3팀,1869.롯데캐슬골드파크3차 301동 앞,1253
동대문구,훈련원3팀,640. 청량리역 2번출구,1254
성북구,훈련원2팀,4419. 성북구 한예종 캠퍼스 본관,1255
강서구,개화1팀,3753. 공항중학교 버스정류장,1255
관악구,영남2팀,3812. KT관악지점,1256
용산구,세종로 4팀,820. 청파동입구 교차로,1257
중랑구,중랑3팀,1454. 한국전력공사(동대문 중랑지사),1257
강남구,학여울2팀,2375. 수서역 1번출구 앞,1257
송파구,천호2팀,2652.송파 레미니스1단지 102동 앞,1259
용산구,세종로 4팀,806. 전자랜드 본관 앞,1259
양천구,개화4팀,4518. 청기와빌딩,1260
마포구,상암1팀,4244. 당인리발전소 공원 앞,1261
성동구,중랑2팀,586. 마장동 주민센터,1262
마포구,상암1팀,401. 상암월드컵파크 10단지 앞,1262
양천구,영남1팀,4512. 목동13_14단지 사거리,1263
강남구,학여울1팀,3614. 은마아파트 입구 사거리,1263
강남구,이수1팀,2333. 양재역 3번출구 주변,1265
종로구,훈련원1팀,338. 세운스퀘어 앞,1268
중랑구,중랑3팀,4825. 신내동 벽산아파트 후문 앞,1269
종로구,세종로2팀,454. 종로2가 버스정류장 (종각방향),1270
강서구,개화4팀,2712.화곡터널입구교차로,1270
성북구,훈련원2팀,1305. 성북구청,1271
마포구,상암1팀,4214. JTBC 앞,1271
강남구,학여울2팀,2412. 일원1동 주민센터,1273
구로구,천왕1팀,1937. 한진아파트 입구,1275
강북구,도봉4팀,3707. 드래곤타워 앞,1277
구로구,천왕1팀,1965. 삼환로즈빌아파트 105동 옆,1279
동대문구,훈련원3팀,672.대광고등학교,1279
중구,세종로1팀,300. 정동사거리,1283
동대문구,훈련원4팀,4123. 배봉초교 교차로,1285
강남구,이수3팀,2303. 논현역 10번출구,1285
마포구,상암1팀,155. 가좌역1 번출구 앞,1288
강남구,학여울1팀,2308. 압구정파출소 앞,1290
강북구,도봉4팀,1540. 가오리역,1293
마포구,상암1팀,4238. 상암한샘빌딩앞,1293
강북구,도봉4팀,"1533. 번동 주공3, 4단지 교차로",1293
동대문구,훈련원4팀,610. 동대문중 교차로,1294
용산구,세종로3팀,809. 한남 유수지 복개주차장,1296
노원구,도봉2팀,2902.공릉풍림아파트 108동,1296
중랑구,중랑3팀,1408. 먹골역 6번출구 앞,1299
종로구,훈련원1팀,3414.종로5가역 4번출구,1300
동대문구,훈련원3팀,601. 용신동주민센터,1301
양천구,개화4팀,4507. 신정제일시장,1301
강서구,개화1팀,3793. 더리브골드타워,1302
영등포구,영남3팀,241. 신길우성1차아파트 앞 공원,1304
관악구,이수2팀,3815. 광일빌딩,1306
광진구,중랑1팀,553. 중곡 성원아파트 앞,1307
용산구,세종로3팀,4629. 한강초교보도육교 앞,1307
동대문구,훈련원4팀,4105. 서울교통공사사거리 교통섬,1309
서초구,이수3팀,2531.멤피스아파트 앞,1311
영등포구,영남3팀,3203.도림동배드민턴체육관,1312
성북구,훈련원2팀,1361. 홍익중고 입구,1314
용산구,세종로 4팀,800. 목월공원 앞,1316
강서구,개화3팀,5065. 허준박물관삼거리,1317
동작구,영남2팀,2066. 양문교회 앞,1317
성동구,중랑2팀,562. 군자지하보도 앞,1317
양천구,개화4팀,782.서남병원 후문,1317
양천구,영남1팀,4539. 목동7단지아파트 A상가,1317
구로구,천왕1팀,1928. 고척스카이돔구장 광장,1318
송파구,천호2팀,4895. 위례포레샤인15단지 상가,1320
노원구,도봉1팀,4005. 중계2차 한화꿈에그린 101동 인근,1321
도봉구,도봉3팀,4062. 평화도봉공원 주변,1321
노원구,도봉2팀,1642. 서울여대 남문,1321
성북구,훈련원2팀,1334. 석관동주민센터 앞,1323
노원구,도봉2팀,4023. 월계역 1번 출구,1323
강서구,개화3팀,3763. 등촌태영아파트,1323
동작구,이수2팀,2091. 이수역9번출구,1324
종로구,훈련원1팀,356. KT혜화지사 앞,1324
강서구,개화3팀,1171. 염창동 새마을금고 건너편,1326
중랑구,중랑3팀,4823. 방정환교육지원센터 옆,1326
노원구,도봉1팀,1666. 노원소방서인근,1327
중구,세종로 4팀,379. 서울역9번출구,1328
금천구,천왕2팀,3975.현대시티아울렛 가산,1336
은평구,상암2팀,4677. 백련산 SK뷰 아이파크 해모로 아파트 앞,1339
강남구,학여울1팀,2413.도곡역 1번 출구,1340
중랑구,중랑3팀,1429. 장안중학교,1342
강서구,개화1팀,1109. 공항시장역 4번출구,1343
관악구,영남2팀,2195.은천교회,1345
은평구,상암2팀,939. 은평구청 교차로,1345
중랑구,중랑3팀,1437. 늘푸른공원 앞,1349
영등포구,영남3팀,4569. 힐스테이트클래시안아파트,1350
중구,훈련원1팀,346. 맥스타일 앞,1351
서대문구,상암2팀,3120.DMC엘가아파트 앞,1351
송파구,학여울2팀,5753. 호반써밋,1352
종로구,세종로1팀,394. 경희궁 자이 3단지,1353
중랑구,중랑3팀,1402. 금란주차장 앞,1353
용산구,세종로3팀,813. 삼각지역 3번출구,1354
영등포구,영남3팀,223. 진주아파트상가 앞,1355
노원구,도봉1팀,1627. 수락산역 4번출구,1355
구로구,천왕1팀,1941. 오류동역 2번출구,1356
노원구,도봉2팀,2917.신창중학교 후문 맞은편 버스정류장,1356
양천구,개화4팀,740. 으뜸공원,1359
종로구,세종로2팀,353. 재동초교 앞 삼거리,1361
강남구,이수3팀,2327. 뱅뱅사거리 랜드마크타워 앞,1361
은평구,상암3팀,932. 예일여중,1362
서대문구,상암2팀,3102. 연희삼거리,1365
금천구,천왕3팀,1808. 에이스하이엔드타워8차 앞,1369
마포구,상암1팀,126. 서강대 후문 옆,1369
영등포구,영남3팀,281. 신동아아파트 앞,1370
중구,세종로2팀,472.삼일교(시그니쳐 타워),1376
관악구,영남2팀,3818. 은천교회 앞,1379
서초구,이수1팀,2276. 영동1교 (양재천근린공원),1380
동작구,영남2팀,2009. 보라매역 8번출구,1381
종로구,훈련원1팀,355. 서울사대부속초교 앞,1381
마포구,상암1팀,145. 공덕역 5번출구,1382
용산구,세종로 4팀,844. 이촌2동 동원베네스트 아파트 앞,1385
용산구,세종로3팀,4620. 삼각지역 14번 출구 앞(교통섬),1387
마포구,상암1팀,111. 상수역 2번출구 앞,1388
강남구,학여울2팀,2423.영희초교 사거리(래미안개포루체하임),1388
강동구,천호1팀,1003. 해공도서관앞,1389
서대문구,상암2팀,3128.동신병원 맞은편,1390
송파구,학여울2팀,4468. 가락1동주민센터,1392
관악구,영남2팀,3803. 남서울중학교,1392
도봉구,도봉3팀,1733. 방학사거리 (봄마당 앞),1394
구로구,천왕2팀,1913. 구로리공원,1395
서대문구,상암2팀,170. DMC파크뷰자이아파트 302동 앞,1397
종로구,훈련원1팀,453. 종로오가 지하쇼핑센터 14번출구,1398
강서구,개화3팀,1136. 등촌2파출소,1400
영등포구,영남3팀,5851. 도림천 건널목 위,1401
영등포구,영남3팀,4558. 대영중고 후문,1402
중랑구,중랑3팀,1428. 원묵고등학교,1403
종로구,훈련원1팀,341. 혜화역 3번출구 뒤,1403
구로구,천왕2팀,2823.중앙유통단지 앞,1404
노원구,도봉2팀,4016. 노원 마들스타디움,1405
노원구,도봉2팀,1681. 현대6차 아파트,1405
양천구,개화4팀,4537. 서울남부지방검찰청 후문,1406
금천구,천왕3팀,1805. 서울디지털운동장 앞,1406
마포구,상암1팀,124. 서강대 정문 건너편,1407
동작구,이수2팀,2077.노들역 3번출구,1413
강서구,개화2팀,5059. 화곡2동주민센터,1414
마포구,상암1팀,105. 합정역 5번출구 앞,1414
도봉구,도봉3팀,1709. 쌍문역4번출구 주변,1415
용산구,세종로 4팀,807. 서울역 12번 출구 앞,1416
마포구,상암1팀,4210. 가좌행복주택 앞,1421
동대문구,훈련원4팀,617. 청솔우성아파트 앞,1421
금천구,천왕3팀,1846. 롯데캐슬골드파크1차 동문,1422
종로구,세종로1팀,450. 효자동 삼거리,1425
중랑구,중랑3팀,1470.중화동 우리은행 앞,1427
